day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
255, Moldain, Kaldmont, 4, 65, 45, No Precipitation, 23, 35, Prevailing Direction, 65, 45, Normal
256, Nytdain, Kaldmont, 5, 60, 40, No Precipitation, 30, 45, Prevailing Direction, 60, 40, Normal
257, Loshdain, Kaldmont, 6, 65, 45, No Precipitation, 30, 35, Prevailing Direction, 65, 45, Normal
258, Soladain, Kaldmont, 7, 65, 45, No Precipitation, 21, 35, Prevailing Direction, 65, 45, Normal
259, Lunadain, Kaldmont, 8, 65, 45, No Precipitation, 27, 35, Prevailing Direction, 65, 45, Normal
260, Gromdain, Kaldmont, 9, 70, 55, No Precipitation, 36, 20, From Tropics, 70, 55, Normal
261, Tserdain, Kaldmont, 10, 75, 55, No Precipitation, 34, 5, Prevailing Direction, 80, 55, Normal
262, Moldain, Kaldmont, 11, 75, 55, No Precipitation, 22, 5, Prevailing Direction, 80, 55, Normal
263, Nytdain, Kaldmont, 12, 70, 55, No Precipitation, 34, 15, Prevailing Direction, 70, 55, Normal
264, Loshdain, Kaldmont, 13, 75, 55, No Precipitation, 23, 5, Prevailing Direction, 80, 55, Normal
265, Soladain, Kaldmont, 14, 70, 50, No Precipitation, 26, 15, From Arctic, 70, 50, Normal
266, Lunadain, Kaldmont, 15, 70, 55, No Precipitation, 36, 0, Indescernable, 70, 55, Normal
267, Gromdain, Kaldmont, 16, 80, 60, Trace Rain (<1/8 inch), 30, 0, Indescernable, 85, 60, Normal
268, Tserdain, Kaldmont, 17, 85, 65, No Precipitation, 37, 0, Indescernable, 90, 65, Normal
269, Moldain, Kaldmont, 18, 80, 65, No Precipitation, 27, 10, Prevailing Direction, 85, 65, Normal
270, Nytdain, Kaldmont, 19, 80, 60, No Precipitation, 29, 25, Prevailing Direction, 80, 60, Normal
271, Loshdain, Kaldmont, 20, 70, 55, No Precipitation, 30, 40, From Arctic, 70, 55, Normal
272, Soladain, Kaldmont, 21, 80, 60, Trace Rain (<1/8 inch), 39, 30, From Tropics, 80, 60, Normal
273, Lunadain, Kaldmont, 22, 70, 55, Trace Rain (<1/8 inch), 22, 40, From Arctic, 70, 55, Normal
274, Gromdain, Kaldmont, 23, 70, 50, No Precipitation, 38, 45, Prevailing Direction, 70, 50, Normal
275, Tserdain, Kaldmont, 24, 70, 50, No Precipitation, 24, 45, Prevailing Direction, 70, 50, Normal
276, Moldain, Kaldmont, 25, 75, 55, No Precipitation, 21, 30, From Tropics, 75, 55, Normal
277, Nytdain, Kaldmont, 26, 65, 45, Trace Rain (<1/8 inch), 39, 0, Indescernable, 65, 45, Normal
278, Loshdain, Kaldmont, 27, 65, 45, No Precipitation, 23, 0, Indescernable, 65, 45, Normal
279, Soladain, Kaldmont, 28, 70, 55, No Precipitation, 33, 0, Indescernable, 70, 55, Normal
280, Lunadain, Nuwmont, 1, 75, 55, No Precipitation, 35, 0, Indescernable, 80, 55, Normal
281, Gromdain, Nuwmont, 2, 70, 50, No Precipitation, 35, 10, From Arctic, 70, 50, Normal
282, Tserdain, Nuwmont, 3, 65, 45, No Precipitation, 31, 20, Prevailing Direction, 65, 45, Normal
283, Moldain, Nuwmont, 4, 65, 45, No Precipitation, 36, 20, Prevailing Direction, 65, 45, Normal
284, Nytdain, Nuwmont, 5, 70, 55, No Precipitation, 34, 10, From Tropics, 70, 55, Normal
285, Loshdain, Nuwmont, 6, 75, 55, No Precipitation, 34, 0, Indescernable, 80, 55, Normal
286, Soladain, Nuwmont, 7, 70, 55, No Precipitation, 33, 15, Prevailing Direction, 70, 55, Normal
287, Lunadain, Nuwmont, 8, 65, 45, No Precipitation, 31, 25, From Arctic, 65, 45, Normal
288, Gromdain, Nuwmont, 9, 65, 45, No Precipitation, 29, 25, Prevailing Direction, 65, 45, Normal
289, Tserdain, Nuwmont, 10, 65, 45, No Precipitation, 30, 25, Prevailing Direction, 65, 45, Normal
290, Moldain, Nuwmont, 11, 70, 50, No Precipitation, 40, 10, Prevailing Direction, 70, 50, Normal
291, Nytdain, Nuwmont, 12, 75, 55, No Precipitation, 23, 0, Indescernable, 80, 55, Normal
292, Loshdain, Nuwmont, 13, 70, 55, No Precipitation, 28, 10, Prevailing Direction, 70, 55, Normal
293, Soladain, Nuwmont, 14, 80, 60, No Precipitation, 28, 0, Indescernable, 85, 60, Normal
294, Lunadain, Nuwmont, 15, 70, 55, No Precipitation, 22, 10, From Arctic, 70, 55, Normal
295, Gromdain, Nuwmont, 16, 75, 55, No Precipitation, 33, 0, Indescernable, 80, 55, Normal
296, Tserdain, Nuwmont, 17, 65, 45, No Precipitation, 28, 55, Prevailing, 65, 45, Gale
297, Moldain, Nuwmont, 18, 70, 50, No Precipitation, 36, 45, Prevailing Direction, 70, 50, Normal
298, Nytdain, Nuwmont, 19, 65, 45, No Precipitation, 35, 45, Prevailing Direction, 65, 45, Normal
299, Loshdain, Nuwmont, 20, 50, 30, No Precipitation, 27, 70, Prevailing, 50, -5, Gale
300, Soladain, Nuwmont, 21, 65, 45, No Precipitation, 23, 45, Prevailing Direction, 65, 45, Normal
301, Lunadain, Nuwmont, 22, 60, 40, No Precipitation, 21, 45, Prevailing Direction, 60, 40, Normal
302, Gromdain, Nuwmont, 23, 70, 50, No Precipitation, 35, 30, From Tropics, 70, 50, Normal
303, Tserdain, Nuwmont, 24, 65, 45, No Precipitation, 34, 45, Prevailing Direction, 65, 45, Normal
304, Moldain, Nuwmont, 25, 65, 45, No Precipitation, 29, 45, Prevailing Direction, 65, 45, Normal
305, Nytdain, Nuwmont, 26, 65, 45, No Precipitation, 32, 45, Prevailing Direction, 65, 45, Normal
306, Loshdain, Nuwmont, 27, 60, 40, No Precipitation, 27, 45, Prevailing Direction, 60, 40, Normal
307, Soladain, Nuwmont, 28, 50, 30, No Precipitation, 23, 45, From Arctic, 50, -5, Normal
308, Lunadain, Vatermont, 1, 60, 40, No Precipitation, 25, 35, Prevailing Direction, 60, 40, Normal
309, Gromdain, Vatermont, 2, 70, 50, No Precipitation, 31, 25, From Tropics, 70, 50, Normal
310, Tserdain, Vatermont, 3, 60, 40, Trace Rain (<1/8 inch), 33, 0, Indescernable, 60, 40, Normal
311, Moldain, Vatermont, 4, 60, 40, Trace Rain (<1/8 inch), 33, 10, Prevailing Direction, 60, 40, Normal
312, Nytdain, Vatermont, 5, 65, 45, No Precipitation, 26, 10, Prevailing Direction, 65, 45, Normal
313, Loshdain, Vatermont, 6, 60, 40, No Precipitation, 31, 25, Prevailing Direction, 60, 40, Normal
314, Soladain, Vatermont, 7, 65, 45, No Precipitation, 26, 25, Prevailing Direction, 65, 45, Normal
315, Lunadain, Vatermont, 8, 70, 50, No Precipitation, 25, 10, Prevailing Direction, 70, 50, Normal
316, Gromdain, Vatermont, 9, 70, 55, No Precipitation, 30, 0, Indescernable, 70, 55, Normal
317, Tserdain, Vatermont, 10, 70, 50, No Precipitation, 39, 15, Prevailing Direction, 70, 50, Normal
318, Moldain, Vatermont, 11, 70, 55, No Precipitation, 22, 5, Prevailing Direction, 70, 55, Normal
319, Nytdain, Vatermont, 12, 70, 55, No Precipitation, 34, 5, Prevailing Direction, 70, 55, Normal
320, Loshdain, Vatermont, 13, 80, 60, No Precipitation, 28, 0, Indescernable, 85, 60, Normal
321, Soladain, Vatermont, 14, 80, 65, No Precipitation, 34, 0, Indescernable, 85, 65, Normal
322, Lunadain, Vatermont, 15, 85, 65, No Precipitation, 39, 0, Indescernable, 90, 65, Normal
323, Gromdain, Vatermont, 16, 85, 70, No Precipitation, 38, 0, Indescernable, 90, 70, Normal
324, Tserdain, Vatermont, 17, 80, 65, No Precipitation, 40, 15, Prevailing Direction, 85, 65, Normal
325, Moldain, Vatermont, 18, 85, 65, No Precipitation, 30, 0, Indescernable, 90, 65, Normal
326, Nytdain, Vatermont, 19, 85, 65, No Precipitation, 37, 0, Indescernable, 90, 65, Normal
327, Loshdain, Vatermont, 20, 80, 65, No Precipitation, 37, 15, Prevailing Direction, 85, 65, Normal
328, Soladain, Vatermont, 21, 80, 65, No Precipitation, 26, 15, Prevailing Direction, 85, 65, Normal
329, Lunadain, Vatermont, 22, 75, 55, No Precipitation, 28, 25, From Arctic, 75, 55, Normal
330, Gromdain, Vatermont, 23, 80, 60, No Precipitation, 28, 10, Prevailing Direction, 85, 60, Normal
331, Tserdain, Vatermont, 24, 80, 60, No Precipitation, 26, 10, Prevailing Direction, 85, 60, Normal
332, Moldain, Vatermont, 25, 70, 55, Trace Rain (<1/8 inch), 29, 20, From Arctic, 70, 55, Normal
333, Nytdain, Vatermont, 26, 70, 50, Trace Rain (<1/8 inch), 30, 30, Prevailing Direction, 70, 50, Normal
334, Loshdain, Vatermont, 27, 70, 50, No Precipitation, 22, 30, Prevailing Direction, 70, 50, Normal
335, Soladain, Vatermont, 28, 70, 55, No Precipitation, 35, 20, Prevailing Direction, 70, 55, Normal
336, Lunadain, Thaumont, 1, 70, 50, No Precipitation, 31, 30, Prevailing Direction, 70, 50, Normal
337, Gromdain, Thaumont, 2, 75, 55, Trace Rain (<1/8 inch), 22, 20, From Tropics, 75, 55, Normal
338, Tserdain, Thaumont, 3, 80, 60, No Precipitation, 26, 10, Prevailing Direction, 85, 60, Normal
339, Moldain, Thaumont, 4, 80, 60, No Precipitation, 25, 10, Prevailing Direction, 85, 60, Normal
340, Nytdain, Thaumont, 5, 80, 60, No Precipitation, 37, 10, Prevailing Direction, 85, 60, Normal
341, Loshdain, Thaumont, 6, 80, 65, No Precipitation, 23, 0, Indescernable, 85, 65, Normal
342, Soladain, Thaumont, 7, 80, 60, No Precipitation, 21, 15, Prevailing Direction, 85, 60, Normal
343, Lunadain, Thaumont, 8, 80, 60, No Precipitation, 28, 15, Prevailing Direction, 85, 60, Normal
344, Gromdain, Thaumont, 9, 80, 65, No Precipitation, 33, 5, Prevailing Direction, 85, 65, Normal
345, Tserdain, Thaumont, 10, 85, 70, No Precipitation, 31, 0, Indescernable, 90, 70, Normal
346, Moldain, Thaumont, 11, 90, 70, No Precipitation, 26, 0, Indescernable, 95, 70, Normal
347, Nytdain, Thaumont, 12, 90, 75, No Precipitation, 23, 0, Indescernable, 95, 80, Normal
348, Loshdain, Thaumont, 13, 90, 70, No Precipitation, 29, 10, Prevailing Direction, 95, 70, Normal
349, Soladain, Thaumont, 14, 85, 70, No Precipitation, 40, 20, Prevailing Direction, 90, 70, Normal
350, Lunadain, Thaumont, 15, 85, 70, No Precipitation, 23, 20, Prevailing Direction, 90, 70, Normal
351, Gromdain, Thaumont, 16, 80, 60, No Precipitation, 30, 0, Indescernable, 85, 60, Particle Storm
352, Tserdain, Thaumont, 17, 70, 55, No Precipitation, 34, 15, From Arctic, 70, 55, Normal
353, Moldain, Thaumont, 18, 75, 55, Trace Rain (<1/8 inch), 33, 5, Prevailing Direction, 80, 55, Normal
354, Nytdain, Thaumont, 19, 70, 55, No Precipitation, 34, 15, Prevailing Direction, 70, 55, Normal
355, Loshdain, Thaumont, 20, 70, 55, No Precipitation, 40, 15, Prevailing Direction, 70, 55, Normal
356, Soladain, Thaumont, 21, 65, 45, Trace Rain (<1/8 inch), 24, 0, Indescernable, 65, 45, Normal
357, Lunadain, Thaumont, 22, 65, 45, No Precipitation, 40, 10, Prevailing Direction, 65, 45, Normal
358, Gromdain, Thaumont, 23, 75, 55, No Precipitation, 40, 0, Indescernable, 80, 55, Drought
359, Tserdain, Thaumont, 24, 75, 55, No Precipitation, 36, 0, Indescernable, 80, 55, Drought
360, Moldain, Thaumont, 25, 70, 55, No Precipitation, 39, 15, Prevailing Direction, 70, 55, Drought
361, Nytdain, Thaumont, 26, 70, 55, No Precipitation, 21, 15, Prevailing Direction, 70, 55, Drought
362, Loshdain, Thaumont, 27, 80, 65, No Precipitation, 35, 0, Indescernable, 85, 65, Drought
363, Soladain, Thaumont, 28, 80, 60, No Precipitation, 34, 10, Prevailing Direction, 85, 60, Drought
364, Lunadain, Flaurmont, 1, 85, 70, No Precipitation, 25, 0, Indescernable, 90, 70, Drought
365, Gromdain, Flaurmont, 2, 90, 70, No Precipitation, 31, 0, Indescernable, 95, 70, Drought
366, Tserdain, Flaurmont, 3, 90, 70, No Precipitation, 22, 0, Indescernable, 95, 70, Drought
367, Moldain, Flaurmont, 4, 95, 75, No Precipitation, 28, 0, Indescernable, 105, 80, Normal
368, Nytdain, Flaurmont, 5, 100, 80, Trace Rain (<1/8 inch), 38, 0, Indescernable, 110, 85, Normal
369, Loshdain, Flaurmont, 6, 90, 75, Trace Rain (<1/8 inch), 25, 10, From Arctic, 95, 80, Normal
370, Soladain, Flaurmont, 7, 90, 70, No Precipitation, 23, 25, Prevailing Direction, 95, 70, Normal
371, Lunadain, Flaurmont, 8, 90, 75, Trace Rain (<1/8 inch), 23, 15, Prevailing Direction, 95, 80, Normal
372, Gromdain, Flaurmont, 9, 90, 70, No Precipitation, 28, 25, Prevailing Direction, 95, 70, Normal
373, Tserdain, Flaurmont, 10, 85, 70, No Precipitation, 36, 40, Prevailing Direction, 85, 70, Normal
374, Moldain, Flaurmont, 11, 80, 65, Trace Rain (<1/8 inch), 31, 45, From Arctic, 80, 65, Normal
375, Nytdain, Flaurmont, 12, 80, 65, No Precipitation, 31, 45, Prevailing Direction, 80, 65, Normal
376, Loshdain, Flaurmont, 13, 80, 65, No Precipitation, 35, 45, Prevailing Direction, 80, 65, Normal
377, Soladain, Flaurmont, 14, 80, 60, No Precipitation, 23, 45, Prevailing Direction, 80, 60, Normal
378, Lunadain, Flaurmont, 15, 75, 55, No Precipitation, 28, 45, Prevailing Direction, 75, 55, Normal
379, Gromdain, Flaurmont, 16, 80, 60, No Precipitation, 28, 30, Prevailing Direction, 80, 60, Normal
380, Tserdain, Flaurmont, 17, 80, 60, No Precipitation, 32, 30, Prevailing Direction, 80, 60, Normal
381, Moldain, Flaurmont, 18, 80, 65, No Precipitation, 33, 20, Prevailing Direction, 80, 65, Normal
382, Nytdain, Flaurmont, 19, 70, 55, Trace Rain (<1/8 inch), 22, 0, Indescernable, 70, 55, Normal
383, Loshdain, Flaurmont, 20, 75, 55, No Precipitation, 29, 0, Indescernable, 80, 55, Normal
384, Soladain, Flaurmont, 21, 70, 50, Trace Rain (<1/8 inch), 21, 10, From Arctic, 70, 50, Normal
385, Lunadain, Flaurmont, 22, 70, 55, No Precipitation, 35, 0, Indescernable, 70, 55, Normal
386, Gromdain, Flaurmont, 23, 80, 60, Trace Rain (<1/8 inch), 26, 0, Indescernable, 85, 60, Normal
387, Tserdain, Flaurmont, 24, 80, 60, No Precipitation, 33, 0, Indescernable, 85, 60, Normal
388, Moldain, Flaurmont, 25, 80, 65, Trace Rain (<1/8 inch), 26, 0, Indescernable, 85, 65, Normal
389, Nytdain, Flaurmont, 26, 85, 70, No Precipitation, 34, 0, Indescernable, 90, 70, Normal
390, Loshdain, Flaurmont, 27, 85, 65, No Precipitation, 34, 15, Prevailing Direction, 90, 65, Normal
391, Soladain, Flaurmont, 28, 80, 60, No Precipitation, 31, 25, From Arctic, 80, 60, Normal
392, Lunadain, Yarthmont, 1, 80, 65, No Precipitation, 39, 10, Prevailing Direction, 85, 65, Normal
393, Gromdain, Yarthmont, 2, 85, 65, No Precipitation, 40, 0, Indescernable, 90, 65, Normal
394, Tserdain, Yarthmont, 3, 85, 70, No Precipitation, 27, 0, Indescernable, 90, 70, Normal
395, Moldain, Yarthmont, 4, 85, 70, No Precipitation, 37, 0, Indescernable, 90, 70, Normal
396, Nytdain, Yarthmont, 5, 85, 65, No Precipitation, 25, 15, Prevailing Direction, 90, 65, Normal
397, Loshdain, Yarthmont, 6, 85, 70, No Precipitation, 28, 0, Indescernable, 90, 70, Normal
398, Soladain, Yarthmont, 7, 85, 70, No Precipitation, 39, 0, Indescernable, 90, 70, Normal
399, Lunadain, Yarthmont, 8, 85, 65, No Precipitation, 37, 15, Prevailing Direction, 90, 65, Normal
400, Gromdain, Yarthmont, 9, 85, 65, No Precipitation, 21, 15, Prevailing Direction, 90, 65, Normal
401, Tserdain, Yarthmont, 10, 80, 65, No Precipitation, 40, 25, Prevailing Direction, 80, 65, Normal
402, Moldain, Yarthmont, 11, 75, 55, No Precipitation, 21, 40, From Arctic, 75, 55, Normal
403, Nytdain, Yarthmont, 12, 80, 60, No Precipitation, 21, 40, Prevailing Direction, 80, 60, Normal
404, Loshdain, Yarthmont, 13, 75, 55, No Precipitation, 40, 45, From Arctic, 75, 55, Normal
405, Soladain, Yarthmont, 14, 75, 55, No Precipitation, 23, 45, From Arctic, 75, 55, Normal
406, Lunadain, Yarthmont, 15, 80, 60, No Precipitation, 36, 35, Prevailing Direction, 80, 60, Normal
407, Gromdain, Yarthmont, 16, 80, 65, No Precipitation, 26, 25, Prevailing Direction, 80, 65, Normal
408, Tserdain, Yarthmont, 17, 80, 60, No Precipitation, 23, 35, Prevailing Direction, 80, 60, Normal
409, Moldain, Yarthmont, 18, 80, 65, No Precipitation, 35, 25, Prevailing Direction, 80, 65, Normal
410, Nytdain, Yarthmont, 19, 80, 60, No Precipitation, 31, 35, Prevailing Direction, 80, 60, Normal
411, Loshdain, Yarthmont, 20, 85, 65, No Precipitation, 33, 20, From Tropics, 90, 65, Normal
412, Soladain, Yarthmont, 21, 85, 70, No Precipitation, 29, 10, Prevailing Direction, 90, 70, Normal
413, Lunadain, Yarthmont, 22, 90, 70, No Precipitation, 34, 0, Indescernable, 95, 70, Normal
414, Gromdain, Yarthmont, 23, 90, 75, No Precipitation, 23, 0, Indescernable, 95, 80, Normal
415, Tserdain, Yarthmont, 24, 90, 70, No Precipitation, 37, 10, Prevailing Direction, 95, 70, Normal
416, Moldain, Yarthmont, 25, 85, 70, No Precipitation, 29, 25, Prevailing Direction, 90, 70, Normal
417, Nytdain, Yarthmont, 26, 85, 65, No Precipitation, 31, 40, Prevailing Direction, 85, 65, Normal
418, Loshdain, Yarthmont, 27, 90, 70, No Precipitation, 34, 25, From Tropics, 95, 70, Normal
419, Soladain, Yarthmont, 28, 85, 65, No Precipitation, 25, 40, From Arctic, 85, 65, Normal
420, Lunadain, Klairmont, 1, 90, 70, Trace Rain (<1/8 inch), 37, 45, From Arctic, 90, 70, Normal
421, Gromdain, Klairmont, 2, 90, 70, No Precipitation, 25, 45, From Arctic, 90, 70, Normal
422, Tserdain, Klairmont, 3, 90, 70, Trace Rain (<1/8 inch), 24, 45, Prevailing Direction, 90, 70, Normal
423, Moldain, Klairmont, 4, 90, 70, Trace Rain (<1/8 inch), 33, 45, From Arctic, 90, 70, Normal
424, Nytdain, Klairmont, 5, 95, 75, No Precipitation, 21, 30, Prevailing Direction, 100, 75, Normal
425, Loshdain, Klairmont, 6, 105, 80, No Precipitation, 37, 20, From Tropics, 110, 80, Normal
426, Soladain, Klairmont, 7, 100, 80, No Precipitation, 21, 30, Prevailing Direction, 105, 80, Normal
427, Lunadain, Klairmont, 8, 95, 75, No Precipitation, 28, 40, Prevailing Direction, 95, 75, Normal
428, Gromdain, Klairmont, 9, 95, 75, No Precipitation, 39, 40, Prevailing Direction, 95, 75, Normal
429, Tserdain, Klairmont, 10, 100, 80, No Precipitation, 39, 25, Prevailing Direction, 105, 80, Normal
430, Moldain, Klairmont, 11, 115, 85, No Precipitation, 37, 15, From Tropics, 125, 90, Normal
431, Nytdain, Klairmont, 12, 105, 80, No Precipitation, 30, 15, Prevailing Direction, 115, 85, Normal
432, Loshdain, Klairmont, 13, 115, 85, No Precipitation, 34, 0, Indescernable, 125, 90, Normal
433, Soladain, Klairmont, 14, 105, 80, No Precipitation, 28, 0, Indescernable, 115, 85, Normal
434, Lunadain, Klairmont, 15, 100, 80, No Precipitation, 29, 10, Prevailing Direction, 110, 85, Normal
435, Gromdain, Klairmont, 16, 90, 75, No Precipitation, 25, 25, From Arctic, 95, 75, Normal
436, Tserdain, Klairmont, 17, 90, 70, No Precipitation, 27, 35, From Arctic, 95, 70, Normal
437, Moldain, Klairmont, 18, 90, 75, No Precipitation, 25, 25, Prevailing Direction, 95, 75, Normal
438, Nytdain, Klairmont, 19, 90, 70, No Precipitation, 35, 40, Prevailing Direction, 90, 70, Normal
439, Loshdain, Klairmont, 20, 90, 70, No Precipitation, 35, 45, Prevailing Direction, 90, 70, Normal
440, Soladain, Klairmont, 21, 90, 75, No Precipitation, 37, 35, Prevailing Direction, 95, 75, Normal
441, Lunadain, Klairmont, 22, 90, 70, No Precipitation, 39, 45, Prevailing Direction, 90, 70, Normal
442, Gromdain, Klairmont, 23, 90, 75, No Precipitation, 39, 45, Prevailing Direction, 90, 75, Normal
443, Tserdain, Klairmont, 24, 95, 75, Trace Rain (<1/8 inch), 25, 35, Prevailing Direction, 100, 75, Normal
444, Moldain, Klairmont, 25, 100, 80, No Precipitation, 29, 25, Prevailing Direction, 105, 80, Normal
445, Nytdain, Klairmont, 26, 115, 85, No Precipitation, 21, 0, Indescernable, 125, 90, Drought
446, Loshdain, Klairmont, 27, 100, 80, No Precipitation, 30, 10, From Arctic, 110, 85, Drought
447, Soladain, Klairmont, 28, 100, 80, No Precipitation, 37, 10, Prevailing Direction, 110, 85, Drought
448, Lunadain, Felmont, 1, 90, 75, No Precipitation, 39, 20, From Arctic, 95, 75, Drought
449, Gromdain, Felmont, 2, 90, 70, No Precipitation, 23, 30, From Arctic, 95, 70, Drought
450, Tserdain, Felmont, 3, 90, 70, No Precipitation, 29, 40, Prevailing Direction, 90, 70, Drought
451, Moldain, Felmont, 4, 90, 75, No Precipitation, 25, 40, Prevailing Direction, 90, 75, Drought
452, Nytdain, Felmont, 5, 100, 80, No Precipitation, 27, 25, From Tropics, 105, 80, Drought
453, Loshdain, Felmont, 6, 115, 85, No Precipitation, 22, 0, Indescernable, 125, 90, Drought
454, Soladain, Felmont, 7, 100, 80, No Precipitation, 36, 10, From Arctic, 110, 85, Drought
455, Lunadain, Felmont, 8, 105, 80, No Precipitation, 22, 0, Indescernable, 115, 85, Normal
456, Gromdain, Felmont, 9, 115, 85, No Precipitation, 23, 0, Indescernable, 125, 90, Normal
457, Tserdain, Felmont, 10, 105, 80, Trace Rain (<1/8 inch), 36, 10, Prevailing Direction, 115, 85, Normal
458, Moldain, Felmont, 11, 115, 85, Trace Rain (<1/8 inch), 28, 0, Indescernable, 125, 90, Normal
459, Nytdain, Felmont, 12, 115, 85, No Precipitation, 24, 0, Indescernable, 125, 90, Normal
460, Loshdain, Felmont, 13, 115, 85, No Precipitation, 33, 0, Indescernable, 125, 90, Normal
461, Soladain, Felmont, 14, 115, 85, No Precipitation, 38, 0, Indescernable, 125, 90, Normal
462, Lunadain, Felmont, 15, 115, 85, No Precipitation, 28, 0, Indescernable, 125, 90, Normal
463, Gromdain, Felmont, 16, 115, 85, No Precipitation, 40, 0, Indescernable, 125, 90, Normal
464, Tserdain, Felmont, 17, 105, 80, No Precipitation, 36, 0, Indescernable, 115, 85, Normal
465, Moldain, Felmont, 18, 115, 85, No Precipitation, 29, 0, Indescernable, 125, 90, Normal
466, Nytdain, Felmont, 19, 105, 80, Trace Rain (<1/8 inch), 30, 10, Prevailing Direction, 115, 85, Normal
467, Loshdain, Felmont, 20, 100, 80, No Precipitation, 24, 20, Prevailing Direction, 105, 80, Normal
468, Soladain, Felmont, 21, 105, 80, No Precipitation, 21, 5, Prevailing Direction, 115, 85, Normal
469, Lunadain, Felmont, 22, 105, 80, No Precipitation, 28, 5, Prevailing Direction, 115, 85, Normal
470, Gromdain, Felmont, 23, 100, 80, No Precipitation, 38, 15, Prevailing Direction, 110, 85, Normal
471, Tserdain, Felmont, 24, 105, 80, No Precipitation, 33, 0, Indescernable, 115, 85, Normal
472, Moldain, Felmont, 25, 105, 80, No Precipitation, 31, 0, Indescernable, 115, 85, Normal
473, Nytdain, Felmont, 26, 105, 80, No Precipitation, 37, 0, Indescernable, 115, 85, Normal
474, Loshdain, Felmont, 27, 105, 80, No Precipitation, 26, 0, Indescernable, 115, 85, Normal
475, Soladain, Felmont, 28, 100, 80, No Precipitation, 27, 10, Prevailing Direction, 110, 85, Normal
476, Lunadain, Fyrmont, 1, 95, 75, No Precipitation, 24, 20, Prevailing Direction, 100, 75, Normal
477, Gromdain, Fyrmont, 2, 95, 75, No Precipitation, 23, 20, Prevailing Direction, 100, 75, Normal
478, Tserdain, Fyrmont, 3, 100, 80, No Precipitation, 25, 5, Prevailing Direction, 110, 85, Normal
479, Moldain, Fyrmont, 4, 90, 75, Trace Rain (<1/8 inch), 34, 15, From Arctic, 95, 80, Normal
480, Nytdain, Fyrmont, 5, 90, 70, No Precipitation, 33, 25, Prevailing Direction, 95, 70, Normal
481, Loshdain, Fyrmont, 6, 90, 75, No Precipitation, 27, 15, Prevailing Direction, 95, 80, Normal
482, Soladain, Fyrmont, 7, 95, 75, No Precipitation, 35, 0, Indescernable, 105, 80, Normal
483, Lunadain, Fyrmont, 8, 95, 75, No Precipitation, 39, 0, Indescernable, 105, 80, Normal
484, Gromdain, Fyrmont, 9, 100, 80, No Precipitation, 38, 0, Indescernable, 110, 85, Normal
485, Tserdain, Fyrmont, 10, 95, 75, No Precipitation, 35, 15, Prevailing Direction, 105, 80, Normal
486, Moldain, Fyrmont, 11, 90, 75, No Precipitation, 39, 30, Prevailing Direction, 95, 75, Normal
487, Nytdain, Fyrmont, 12, 100, 80, No Precipitation, 26, 15, From Tropics, 110, 85, Normal
488, Loshdain, Fyrmont, 13, 105, 80, No Precipitation, 25, 0, Indescernable, 115, 85, Normal
489, Soladain, Fyrmont, 14, 105, 80, No Precipitation, 28, 0, Indescernable, 115, 85, Normal
490, Lunadain, Fyrmont, 15, 95, 75, No Precipitation, 24, 15, Prevailing Direction, 105, 80, Normal
491, Gromdain, Fyrmont, 16, 105, 80, Trace Rain (<1/8 inch), 37, 5, From Tropics, 115, 85, Normal
492, Tserdain, Fyrmont, 17, 100, 80, No Precipitation, 30, 15, Prevailing Direction, 110, 85, Normal
493, Moldain, Fyrmont, 18, 105, 80, No Precipitation, 30, 0, Indescernable, 115, 85, Normal
494, Nytdain, Fyrmont, 19, 100, 80, No Precipitation, 34, 0, Indescernable, 110, 85, Normal
495, Loshdain, Fyrmont, 20, 105, 80, No Precipitation, 39, 0, Indescernable, 115, 85, Normal
496, Soladain, Fyrmont, 21, 105, 80, No Precipitation, 21, 0, Indescernable, 115, 85, Normal
497, Lunadain, Fyrmont, 22, 100, 80, No Precipitation, 25, 0, Indescernable, 110, 85, Normal
498, Gromdain, Fyrmont, 23, 105, 80, No Precipitation, 26, 0, Indescernable, 115, 85, Normal
499, Tserdain, Fyrmont, 24, 95, 75, No Precipitation, 33, 15, Prevailing Direction, 105, 80, Normal
500, Moldain, Fyrmont, 25, 95, 75, No Precipitation, 35, 15, Prevailing Direction, 105, 80, Normal
501, Nytdain, Fyrmont, 26, 90, 70, No Precipitation, 32, 25, From Arctic, 95, 70, Normal
502, Loshdain, Fyrmont, 27, 85, 70, No Precipitation, 24, 40, Prevailing Direction, 85, 70, Normal
503, Soladain, Fyrmont, 28, 90, 70, No Precipitation, 37, 30, Prevailing Direction, 95, 70, Normal
504, Lunadain, Ambyrmont, 1, 90, 70, No Precipitation, 22, 30, Prevailing Direction, 95, 70, Normal
505, Gromdain, Ambyrmont, 2, 90, 70, No Precipitation, 35, 30, Prevailing Direction, 95, 70, Normal
506, Tserdain, Ambyrmont, 3, 90, 75, No Precipitation, 29, 15, Prevailing Direction, 95, 80, Normal
507, Moldain, Ambyrmont, 4, 95, 75, No Precipitation, 38, 5, Prevailing Direction, 105, 80, Normal
508, Nytdain, Ambyrmont, 5, 90, 70, No Precipitation, 37, 15, From Arctic, 95, 70, Normal
509, Loshdain, Ambyrmont, 6, 90, 75, No Precipitation, 39, 5, Prevailing Direction, 95, 80, Normal
