day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
242, Nytdain, Eirmont, 19, 95, 75, No Precipitation, 87, 5, From Tropics, 115, 85, Heatwave
243, Loshdain, Eirmont, 20, 85, 70, Trace Rain (<1/8 inch), 84, 15, From Arctic, 100, 80, Normal
244, Soladain, Eirmont, 21, 85, 65, No Precipitation, 86, 30, Prevailing Direction, 95, 70, Normal
245, Lunadain, Eirmont, 22, 80, 65, No Precipitation, 85, 40, Prevailing Direction, 85, 65, Normal
246, Gromdain, Eirmont, 23, 80, 60, No Precipitation, 78, 45, Prevailing Direction, 85, 60, Normal
247, Tserdain, Eirmont, 24, 75, 55, Trace Rain (<1/8 inch), 88, 45, Prevailing Direction, 80, 55, Normal
248, Moldain, Eirmont, 25, 80, 65, Trace Rain (<1/8 inch), 73, 35, From Tropics, 85, 70, Normal
249, Nytdain, Eirmont, 26, 85, 70, No Precipitation, 75, 20, From Tropics, 95, 75, Normal
250, Loshdain, Eirmont, 27, 85, 65, No Precipitation, 81, 35, Prevailing Direction, 95, 70, Normal
251, Soladain, Eirmont, 28, 85, 70, No Precipitation, 75, 25, Prevailing Direction, 95, 75, Normal
252, Lunadain, Kaldmont, 1, 80, 65, Light Rain (<1/2 inch), 74, 35, From Arctic, 85, 70, Normal
253, Gromdain, Kaldmont, 2, 85, 70, No Precipitation, 75, 20, From Tropics, 95, 75, Normal
254, Tserdain, Kaldmont, 3, 85, 70, No Precipitation, 79, 20, Prevailing Direction, 95, 75, Normal
255, Moldain, Kaldmont, 4, 90, 70, No Precipitation, 89, 5, From Tropics, 105, 80, Normal
256, Nytdain, Kaldmont, 5, 85, 70, No Precipitation, 87, 5, Prevailing Direction, 100, 80, Normal
257, Loshdain, Kaldmont, 6, 90, 70, No Precipitation, 89, 0, Indescernable, 105, 80, Normal
258, Soladain, Kaldmont, 7, 70, 55, Downpour Rain (>1.5 inch), 77, 0, Indescernable, 80, 65, Coldwave
259, Lunadain, Kaldmont, 8, 70, 55, Moderate Rain (<3/4 inch), 86, 0, Indescernable, 80, 65, Coldwave
260, Gromdain, Kaldmont, 9, 70, 55, Moderate Rain (<3/4 inch), 87, 10, From Arctic, 80, 65, Coldwave
261, Tserdain, Kaldmont, 10, 70, 55, No Precipitation, 72, 0, Indescernable, 80, 65, Coldwave
262, Moldain, Kaldmont, 11, 70, 55, Light Rain (<1/2 inch), 87, 0, Indescernable, 80, 65, Coldwave
263, Nytdain, Kaldmont, 12, 70, 55, No Precipitation, 81, 0, Indescernable, 80, 65, Coldwave
264, Loshdain, Kaldmont, 13, 75, 55, Light Rain (<1/2 inch), 82, 10, Prevailing Direction, 85, 65, Normal
265, Soladain, Kaldmont, 14, 80, 65, No Precipitation, 88, 0, Indescernable, 90, 75, Normal
266, Lunadain, Kaldmont, 15, 75, 55, No Precipitation, 76, 15, From Arctic, 85, 65, Normal
267, Gromdain, Kaldmont, 16, 80, 65, No Precipitation, 83, 0, Indescernable, 90, 75, Normal
268, Tserdain, Kaldmont, 17, 85, 65, No Precipitation, 88, 0, Indescernable, 100, 75, Normal
269, Moldain, Kaldmont, 18, 80, 60, Light Rain (<1/2 inch), 83, 10, From Arctic, 90, 70, Normal
270, Nytdain, Kaldmont, 19, 85, 70, Downpour Rain (>1.5 inch), 82, 0, Indescernable, 100, 80, Normal
271, Loshdain, Kaldmont, 20, 85, 70, No Precipitation, 89, 0, Indescernable, 100, 80, Normal
272, Soladain, Kaldmont, 21, 90, 70, No Precipitation, 76, 0, Indescernable, 105, 80, Normal
273, Lunadain, Kaldmont, 22, 80, 65, No Precipitation, 87, 0, Indescernable, 90, 75, Extreme Precipitation
274, Gromdain, Kaldmont, 23, 80, 60, No Precipitation, 88, 15, Prevailing Direction, 90, 70, Normal
275, Tserdain, Kaldmont, 24, 80, 65, Light Rain (<1/2 inch), 85, 5, Prevailing Direction, 90, 75, Normal
276, Moldain, Kaldmont, 25, 80, 65, No Precipitation, 75, 5, Prevailing Direction, 90, 75, Normal
277, Nytdain, Kaldmont, 26, 75, 55, Downpour Rain (>1.5 inch), 80, 15, From Arctic, 85, 65, Normal
278, Loshdain, Kaldmont, 27, 75, 55, No Precipitation, 79, 30, Prevailing Direction, 80, 60, Normal
279, Soladain, Kaldmont, 28, 75, 55, Moderate Rain (<3/4 inch), 78, 40, Prevailing Direction, 80, 55, Normal
280, Lunadain, Nuwmont, 1, 75, 55, Heavy Rain (<1.5 inch), 43, 45, Prevailing Direction, 75, 55, Normal
281, Gromdain, Nuwmont, 2, 80, 60, No Precipitation, 70, 45, Prevailing Direction, 80, 60, Normal
282, Tserdain, Nuwmont, 3, 75, 55, No Precipitation, 43, 45, Prevailing Direction, 75, 55, Normal
283, Moldain, Nuwmont, 4, 80, 65, No Precipitation, 55, 30, Prevailing Direction, 85, 65, Normal
284, Nytdain, Nuwmont, 5, 75, 55, Downpour Rain (>1.5 inch), 53, 40, From Arctic, 75, 55, Normal
285, Loshdain, Nuwmont, 6, 75, 55, Downpour Rain (>1.5 inch), 54, 45, From Arctic, 75, 55, Normal
286, Soladain, Nuwmont, 7, 75, 55, Downpour Rain (>1.5 inch), 52, 45, Prevailing Direction, 75, 55, Normal
287, Lunadain, Nuwmont, 8, 75, 55, No Precipitation, 51, 45, From Arctic, 75, 55, Normal
288, Gromdain, Nuwmont, 9, 75, 55, No Precipitation, 54, 45, Prevailing Direction, 75, 55, Normal
289, Tserdain, Nuwmont, 10, 85, 65, Downpour Rain (>1.5 inch), 60, 0, Indescernable, 95, 70, Normal
290, Moldain, Nuwmont, 11, 80, 65, Downpour Rain (>1.5 inch), 58, 10, Prevailing Direction, 85, 70, Normal
291, Nytdain, Nuwmont, 12, 80, 65, No Precipitation, 61, 10, Prevailing Direction, 85, 70, Normal
292, Loshdain, Nuwmont, 13, 85, 65, No Precipitation, 47, 0, Indescernable, 95, 70, Normal
293, Soladain, Nuwmont, 14, 85, 70, Downpour Rain (>1.5 inch), 69, 0, Indescernable, 95, 75, Normal
294, Lunadain, Nuwmont, 15, 90, 70, No Precipitation, 56, 0, Indescernable, 100, 75, Normal
295, Gromdain, Nuwmont, 16, 90, 70, No Precipitation, 51, 0, Indescernable, 100, 75, Normal
296, Tserdain, Nuwmont, 17, 90, 75, Heavy Rain (<1.5 inch), 48, 0, Indescernable, 100, 80, Normal
297, Moldain, Nuwmont, 18, 90, 75, Downpour Rain (>1.5 inch), 49, 0, Indescernable, 100, 80, Normal
298, Nytdain, Nuwmont, 19, 90, 70, Heavy Rain (<1.5 inch), 66, 10, Prevailing Direction, 100, 75, Normal
299, Loshdain, Nuwmont, 20, 90, 70, No Precipitation, 64, 10, Prevailing Direction, 100, 75, Normal
300, Soladain, Nuwmont, 21, 85, 65, Heavy Rain (<1.5 inch), 51, 20, From Arctic, 90, 65, Normal
301, Lunadain, Nuwmont, 22, 85, 65, No Precipitation, 67, 20, Prevailing Direction, 90, 65, Normal
302, Gromdain, Nuwmont, 23, 85, 65, No Precipitation, 67, 20, Prevailing Direction, 90, 65, Normal
303, Tserdain, Nuwmont, 24, 80, 65, Downpour Rain (>1.5 inch), 49, 30, Prevailing Direction, 85, 65, Normal
304, Moldain, Nuwmont, 25, 80, 65, No Precipitation, 54, 30, Prevailing Direction, 85, 65, Normal
305, Nytdain, Nuwmont, 26, 80, 65, No Precipitation, 58, 30, Prevailing Direction, 85, 65, Normal
306, Loshdain, Nuwmont, 27, 85, 65, Heavy Rain (<1.5 inch), 51, 20, Prevailing Direction, 90, 65, Normal
307, Soladain, Nuwmont, 28, 80, 60, No Precipitation, 56, 35, From Arctic, 85, 60, Normal
308, Lunadain, Vatermont, 1, 80, 65, No Precipitation, 51, 25, Prevailing Direction, 85, 65, Normal
309, Gromdain, Vatermont, 2, 80, 65, No Precipitation, 57, 25, Prevailing Direction, 85, 65, Normal
310, Tserdain, Vatermont, 3, 75, 55, No Precipitation, 61, 35, From Arctic, 80, 55, Normal
311, Moldain, Vatermont, 4, 80, 65, Trace Rain (<1/8 inch), 52, 25, From Tropics, 85, 65, Normal
312, Nytdain, Vatermont, 5, 90, 70, No Precipitation, 52, 0, Indescernable, 100, 75, Drought
313, Loshdain, Vatermont, 6, 90, 75, No Precipitation, 42, 0, Indescernable, 100, 80, Drought
314, Soladain, Vatermont, 7, 85, 70, No Precipitation, 45, 10, From Arctic, 95, 75, Drought
315, Lunadain, Vatermont, 8, 95, 75, No Precipitation, 66, 0, Indescernable, 110, 80, Drought
316, Gromdain, Vatermont, 9, 90, 70, No Precipitation, 69, 10, From Arctic, 100, 75, Drought
317, Tserdain, Vatermont, 10, 95, 75, No Precipitation, 58, 0, Indescernable, 110, 80, Drought
318, Moldain, Vatermont, 11, 95, 75, No Precipitation, 67, 0, Indescernable, 110, 80, Drought
319, Nytdain, Vatermont, 12, 95, 75, No Precipitation, 68, 0, Indescernable, 110, 80, Drought
320, Loshdain, Vatermont, 13, 90, 75, No Precipitation, 45, 0, Indescernable, 100, 80, Drought
321, Soladain, Vatermont, 14, 95, 75, No Precipitation, 46, 0, Indescernable, 110, 80, Normal
322, Lunadain, Vatermont, 15, 90, 75, Trace Rain (<1/8 inch), 66, 10, Prevailing Direction, 100, 80, Normal
323, Gromdain, Vatermont, 16, 90, 75, No Precipitation, 46, 10, Prevailing Direction, 100, 80, Normal
324, Tserdain, Vatermont, 17, 95, 75, No Precipitation, 49, 0, Indescernable, 110, 80, Normal
325, Moldain, Vatermont, 18, 85, 70, No Precipitation, 50, 15, From Arctic, 95, 75, Normal
326, Nytdain, Vatermont, 19, 85, 65, Trace Rain (<1/8 inch), 43, 25, Prevailing Direction, 90, 65, Normal
327, Loshdain, Vatermont, 20, 85, 70, No Precipitation, 68, 10, Prevailing Direction, 95, 75, Normal
328, Soladain, Vatermont, 21, 80, 65, Trace Rain (<1/8 inch), 42, 20, From Arctic, 85, 65, Normal
329, Lunadain, Vatermont, 22, 85, 70, No Precipitation, 62, 5, From Tropics, 95, 75, Normal
330, Gromdain, Vatermont, 23, 90, 75, No Precipitation, 60, 0, Indescernable, 100, 80, Normal
331, Tserdain, Vatermont, 24, 85, 70, No Precipitation, 67, 15, From Arctic, 95, 75, Normal
332, Moldain, Vatermont, 25, 85, 65, No Precipitation, 68, 30, Prevailing Direction, 90, 65, Normal
333, Nytdain, Vatermont, 26, 85, 70, Trace Rain (<1/8 inch), 48, 20, Prevailing Direction, 90, 70, Normal
334, Loshdain, Vatermont, 27, 90, 70, No Precipitation, 57, 5, Prevailing Direction, 100, 75, Normal
335, Soladain, Vatermont, 28, 85, 70, No Precipitation, 45, 15, Prevailing Direction, 95, 75, Normal
336, Lunadain, Thaumont, 1, 85, 65, No Precipitation, 73, 25, Prevailing Direction, 95, 70, Normal
337, Gromdain, Thaumont, 2, 80, 65, No Precipitation, 85, 35, Prevailing Direction, 85, 70, Normal
338, Tserdain, Thaumont, 3, 80, 60, No Precipitation, 78, 45, Prevailing Direction, 85, 60, Normal
339, Moldain, Thaumont, 4, 85, 70, No Precipitation, 88, 30, From Tropics, 95, 75, Normal
340, Nytdain, Thaumont, 5, 85, 65, No Precipitation, 85, 40, Prevailing Direction, 90, 65, Normal
341, Loshdain, Thaumont, 6, 85, 70, Trace Rain (<1/8 inch), 86, 30, Prevailing Direction, 95, 75, Normal
342, Soladain, Thaumont, 7, 90, 70, No Precipitation, 90, 20, Prevailing Direction, 100, 75, Normal
343, Lunadain, Thaumont, 8, 95, 75, No Precipitation, 85, 5, From Tropics, 115, 85, Normal
344, Gromdain, Thaumont, 9, 100, 80, No Precipitation, 84, 0, Indescernable, 120, 90, Normal
345, Tserdain, Thaumont, 10, 95, 75, No Precipitation, 85, 0, Indescernable, 115, 85, Normal
346, Moldain, Thaumont, 11, 100, 80, Trace Rain (<1/8 inch), 73, 0, Indescernable, 120, 90, Normal
347, Nytdain, Thaumont, 12, 100, 80, Trace Rain (<1/8 inch), 85, 0, Indescernable, 120, 90, Normal
348, Loshdain, Thaumont, 13, 100, 80, Trace Rain (<1/8 inch), 81, 0, Indescernable, 120, 90, Normal
349, Soladain, Thaumont, 14, 90, 75, No Precipitation, 84, 15, Prevailing Direction, 105, 85, Normal
350, Lunadain, Thaumont, 15, 100, 80, Trace Rain (<1/8 inch), 74, 5, From Tropics, 120, 90, Normal
351, Gromdain, Thaumont, 16, 100, 80, No Precipitation, 81, 0, Indescernable, 120, 90, Normal
352, Tserdain, Thaumont, 17, 95, 75, No Precipitation, 78, 0, Indescernable, 115, 85, Normal
353, Moldain, Thaumont, 18, 90, 70, No Precipitation, 88, 15, From Arctic, 105, 80, Normal
354, Nytdain, Thaumont, 19, 85, 70, No Precipitation, 71, 25, Prevailing Direction, 95, 75, Normal
355, Loshdain, Thaumont, 20, 85, 65, No Precipitation, 85, 40, Prevailing Direction, 90, 65, Normal
356, Soladain, Thaumont, 21, 85, 65, No Precipitation, 89, 40, Prevailing Direction, 90, 65, Normal
357, Lunadain, Thaumont, 22, 80, 65, No Precipitation, 75, 45, Prevailing Direction, 85, 65, Normal
358, Gromdain, Thaumont, 23, 85, 70, No Precipitation, 73, 30, From Tropics, 95, 75, Normal
359, Tserdain, Thaumont, 24, 80, 65, No Precipitation, 84, 45, From Arctic, 85, 65, Normal
360, Moldain, Thaumont, 25, 80, 60, No Precipitation, 78, 45, Prevailing Direction, 85, 60, Normal
361, Nytdain, Thaumont, 26, 80, 65, No Precipitation, 71, 45, Prevailing Direction, 85, 65, Normal
362, Loshdain, Thaumont, 27, 85, 65, No Precipitation, 78, 35, Prevailing Direction, 95, 70, Normal
363, Soladain, Thaumont, 28, 85, 70, No Precipitation, 77, 25, Prevailing Direction, 95, 75, Normal
364, Lunadain, Flaurmont, 1, 85, 65, Light Rain (<1/2 inch), 72, 35, Prevailing Direction, 95, 70, Normal
365, Gromdain, Flaurmont, 2, 85, 70, Moderate Rain (<3/4 inch), 82, 25, Prevailing Direction, 95, 75, Normal
366, Tserdain, Flaurmont, 3, 80, 65, No Precipitation, 90, 40, From Arctic, 85, 65, Normal
367, Moldain, Flaurmont, 4, 80, 60, Light Rain (<1/2 inch), 72, 45, Prevailing Direction, 85, 60, Normal
368, Nytdain, Flaurmont, 5, 85, 65, Light Rain (<1/2 inch), 87, 35, From Tropics, 95, 70, Normal
369, Loshdain, Flaurmont, 6, 85, 70, Downpour Rain (>1.5 inch), 80, 25, Prevailing Direction, 95, 75, Normal
370, Soladain, Flaurmont, 7, 90, 75, No Precipitation, 71, 10, From Tropics, 105, 85, Normal
371, Lunadain, Flaurmont, 8, 90, 70, Light Rain (<1/2 inch), 88, 20, Prevailing Direction, 100, 75, Normal
372, Gromdain, Flaurmont, 9, 100, 80, Downpour Rain (>1.5 inch), 88, 0, Indescernable, 120, 90, Morning Mist/Fog: 1 hours
373, Tserdain, Flaurmont, 10, 100, 80, Moderate Rain (<3/4 inch), 80, 0, Indescernable, 120, 90, Normal
374, Moldain, Flaurmont, 11, 90, 75, No Precipitation, 90, 15, Prevailing Direction, 105, 85, Normal
375, Nytdain, Flaurmont, 12, 85, 65, No Precipitation, 79, 0, Indescernable, 100, 75, Extreme Precipitation
376, Loshdain, Flaurmont, 13, 80, 60, Downpour Rain (>1.5 inch), 82, 0, Indescernable, 90, 70, Normal
377, Soladain, Flaurmont, 14, 85, 65, No Precipitation, 75, 0, Indescernable, 100, 75, Normal
378, Lunadain, Flaurmont, 15, 80, 65, No Precipitation, 81, 15, Prevailing Direction, 90, 75, Normal
379, Gromdain, Flaurmont, 16, 80, 60, Light Rain (<1/2 inch), 73, 25, Prevailing Direction, 85, 65, Normal
380, Tserdain, Flaurmont, 17, 80, 60, Light Rain (<1/2 inch), 86, 0, Indescernable, 90, 70, Extreme Precipitation
381, Moldain, Flaurmont, 18, 80, 65, No Precipitation, 84, 0, Indescernable, 90, 75, Normal
382, Nytdain, Flaurmont, 19, 85, 70, Downpour Rain (>1.5 inch), 82, 0, Indescernable, 100, 80, Normal
383, Loshdain, Flaurmont, 20, 90, 75, Moderate Rain (<3/4 inch), 88, 0, Indescernable, 105, 85, Normal
384, Soladain, Flaurmont, 21, 100, 80, Downpour Rain (>1.5 inch), 81, 0, Indescernable, 120, 90, Normal
385, Lunadain, Flaurmont, 22, 95, 75, No Precipitation, 79, 0, Indescernable, 115, 85, Normal
386, Gromdain, Flaurmont, 23, 90, 70, Downpour Rain (>1.5 inch), 76, 10, From Arctic, 105, 80, Normal
387, Tserdain, Flaurmont, 24, 90, 75, No Precipitation, 78, 0, Indescernable, 105, 85, Normal
388, Moldain, Flaurmont, 25, 95, 75, No Precipitation, 76, 0, Indescernable, 115, 85, Normal
389, Nytdain, Flaurmont, 26, 100, 80, No Precipitation, 88, 0, Indescernable, 120, 90, Normal
390, Loshdain, Flaurmont, 27, 95, 75, Moderate Rain (<3/4 inch), 82, 10, Prevailing Direction, 115, 85, Normal
391, Soladain, Flaurmont, 28, 100, 80, Light Rain (<1/2 inch), 90, 0, Indescernable, 120, 90, Normal
392, Lunadain, Yarthmont, 1, 90, 75, Downpour Rain (>1.5 inch), 42, 10, From Arctic, 100, 80, Normal
393, Gromdain, Yarthmont, 2, 90, 75, No Precipitation, 45, 10, Prevailing Direction, 100, 80, Normal
394, Tserdain, Yarthmont, 3, 90, 70, Heavy Rain (<1.5 inch), 54, 20, Prevailing Direction, 95, 70, Normal
395, Moldain, Yarthmont, 4, 80, 65, Downpour Rain (>1.5 inch), 59, 0, Indescernable, 85, 70, Normal
396, Nytdain, Yarthmont, 5, 90, 70, No Precipitation, 62, 0, Indescernable, 100, 75, Normal
397, Loshdain, Yarthmont, 6, 95, 75, Downpour Rain (>1.5 inch), 57, 0, Indescernable, 110, 80, Normal
398, Soladain, Yarthmont, 7, 90, 75, No Precipitation, 62, 15, Prevailing Direction, 100, 80, Normal
399, Lunadain, Yarthmont, 8, 90, 75, No Precipitation, 53, 15, Prevailing Direction, 100, 80, Normal
400, Gromdain, Yarthmont, 9, 90, 75, No Precipitation, 41, 15, Prevailing Direction, 100, 80, Normal
401, Tserdain, Yarthmont, 10, 100, 80, Downpour Rain (>1.5 inch), 44, 5, From Tropics, 115, 85, Normal
402, Moldain, Yarthmont, 11, 105, 80, No Precipitation, 64, 0, Indescernable, 120, 85, Normal
403, Nytdain, Yarthmont, 12, 90, 75, No Precipitation, 47, 15, From Arctic, 100, 80, Normal
404, Loshdain, Yarthmont, 13, 90, 75, No Precipitation, 43, 15, Prevailing Direction, 100, 80, Normal
405, Soladain, Yarthmont, 14, 90, 70, Downpour Rain (>1.5 inch), 68, 25, Prevailing Direction, 95, 70, Normal
406, Lunadain, Yarthmont, 15, 90, 75, No Precipitation, 55, 10, Prevailing Direction, 100, 80, Normal
407, Gromdain, Yarthmont, 16, 100, 80, Heavy Rain (<1.5 inch), 61, 0, Indescernable, 115, 85, Normal
408, Tserdain, Yarthmont, 17, 95, 75, No Precipitation, 63, 15, Prevailing Direction, 110, 80, Normal
409, Moldain, Yarthmont, 18, 90, 75, No Precipitation, 69, 30, Prevailing Direction, 95, 80, Normal
410, Nytdain, Yarthmont, 19, 85, 70, No Precipitation, 44, 45, From Arctic, 90, 70, Normal
411, Loshdain, Yarthmont, 20, 85, 65, Heavy Rain (<1.5 inch), 62, 45, Prevailing Direction, 90, 65, Normal
412, Soladain, Yarthmont, 21, 85, 70, No Precipitation, 57, 30, Prevailing Direction, 90, 70, Normal
413, Lunadain, Yarthmont, 22, 90, 70, No Precipitation, 61, 15, Prevailing Direction, 100, 75, Normal
414, Gromdain, Yarthmont, 23, 90, 75, No Precipitation, 65, 0, Indescernable, 100, 80, Normal
415, Tserdain, Yarthmont, 24, 90, 75, No Precipitation, 55, 0, Indescernable, 100, 80, Normal
416, Moldain, Yarthmont, 25, 95, 75, No Precipitation, 58, 0, Indescernable, 110, 80, Normal
417, Nytdain, Yarthmont, 26, 90, 75, Downpour Rain (>1.5 inch), 60, 10, Prevailing Direction, 100, 80, Normal
418, Loshdain, Yarthmont, 27, 95, 75, Downpour Rain (>1.5 inch), 58, 0, Indescernable, 110, 80, Normal
419, Soladain, Yarthmont, 28, 90, 75, No Precipitation, 61, 15, Prevailing Direction, 100, 80, Normal
420, Lunadain, Klairmont, 1, 95, 75, No Precipitation, 50, 0, Indescernable, 110, 80, Normal
421, Gromdain, Klairmont, 2, 90, 70, Trace Rain (<1/8 inch), 70, 10, From Arctic, 100, 75, Normal
422, Tserdain, Klairmont, 3, 85, 65, Light Rain (<1/2 inch), 43, 20, From Arctic, 90, 65, Normal
423, Moldain, Klairmont, 4, 85, 70, No Precipitation, 48, 10, Prevailing Direction, 95, 75, Normal
424, Nytdain, Klairmont, 5, 85, 70, No Precipitation, 51, 10, Prevailing Direction, 95, 75, Normal
425, Loshdain, Klairmont, 6, 85, 65, No Precipitation, 65, 20, Prevailing Direction, 90, 65, Normal
426, Soladain, Klairmont, 7, 80, 65, Trace Rain (<1/8 inch), 46, 30, Prevailing Direction, 85, 65, Normal
427, Lunadain, Klairmont, 8, 90, 70, No Precipitation, 62, 15, From Tropics, 100, 75, Normal
428, Gromdain, Klairmont, 9, 95, 75, Light Rain (<1/2 inch), 50, 5, From Tropics, 110, 80, Normal
429, Tserdain, Klairmont, 10, 100, 80, Light Rain (<1/2 inch), 55, 0, Indescernable, 115, 85, Normal
430, Moldain, Klairmont, 11, 95, 75, No Precipitation, 47, 0, Indescernable, 110, 80, Normal
431, Nytdain, Klairmont, 12, 90, 75, Light Rain (<1/2 inch), 68, 10, Prevailing Direction, 100, 80, Normal
432, Loshdain, Klairmont, 13, 90, 75, No Precipitation, 54, 10, Prevailing Direction, 100, 80, Normal
433, Soladain, Klairmont, 14, 95, 75, No Precipitation, 60, 0, Indescernable, 110, 80, Normal
434, Lunadain, Klairmont, 15, 90, 75, No Precipitation, 66, 15, Prevailing Direction, 100, 80, Normal
435, Gromdain, Klairmont, 16, 85, 70, No Precipitation, 45, 30, From Arctic, 90, 70, Normal
436, Tserdain, Klairmont, 17, 90, 75, Trace Rain (<1/8 inch), 53, 20, From Tropics, 95, 80, Normal
437, Moldain, Klairmont, 18, 90, 75, No Precipitation, 60, 20, Prevailing Direction, 95, 80, Normal
438, Nytdain, Klairmont, 19, 95, 75, Trace Rain (<1/8 inch), 58, 10, Prevailing Direction, 110, 80, Normal
439, Loshdain, Klairmont, 20, 100, 80, Trace Rain (<1/8 inch), 43, 0, Indescernable, 115, 85, Normal
440, Soladain, Klairmont, 21, 90, 75, Trace Rain (<1/8 inch), 44, 10, From Arctic, 100, 80, Normal
441, Lunadain, Klairmont, 22, 95, 75, No Precipitation, 53, 0, Indescernable, 110, 80, Normal
442, Gromdain, Klairmont, 23, 100, 80, No Precipitation, 48, 0, Indescernable, 115, 85, Normal
443, Tserdain, Klairmont, 24, 95, 75, No Precipitation, 46, 10, Prevailing Direction, 110, 80, Normal
444, Moldain, Klairmont, 25, 95, 75, No Precipitation, 51, 10, Prevailing Direction, 110, 80, Normal
445, Nytdain, Klairmont, 26, 90, 75, Trace Rain (<1/8 inch), 45, 20, Prevailing Direction, 95, 80, Normal
446, Loshdain, Klairmont, 27, 90, 75, No Precipitation, 60, 20, Prevailing Direction, 95, 80, Normal
447, Soladain, Klairmont, 28, 100, 80, No Precipitation, 69, 10, From Tropics, 115, 85, Normal
448, Lunadain, Felmont, 1, 100, 80, No Precipitation, 85, 0, Indescernable, 120, 90, Normal
449, Gromdain, Felmont, 2, 100, 80, Trace Rain (<1/8 inch), 86, 0, Indescernable, 120, 90, Normal
450, Tserdain, Felmont, 3, 95, 75, No Precipitation, 75, 10, Prevailing Direction, 115, 85, Normal
451, Moldain, Felmont, 4, 90, 75, No Precipitation, 76, 20, Prevailing Direction, 100, 80, Normal
452, Nytdain, Felmont, 5, 90, 75, No Precipitation, 76, 20, Prevailing Direction, 100, 80, Normal
453, Loshdain, Felmont, 6, 90, 70, No Precipitation, 80, 30, Prevailing Direction, 100, 75, Normal
454, Soladain, Felmont, 7, 90, 70, No Precipitation, 79, 30, Prevailing Direction, 100, 75, Normal
455, Lunadain, Felmont, 8, 85, 65, No Precipitation, 84, 45, From Arctic, 90, 65, Normal
456, Gromdain, Felmont, 9, 80, 65, No Precipitation, 82, 45, Prevailing Direction, 85, 65, Normal
457, Tserdain, Felmont, 10, 80, 65, No Precipitation, 90, 45, Prevailing Direction, 85, 65, Normal
458, Moldain, Felmont, 11, 85, 65, Trace Rain (<1/8 inch), 78, 35, Prevailing Direction, 95, 70, Normal
459, Nytdain, Felmont, 12, 90, 75, Trace Rain (<1/8 inch), 89, 0, Indescernable, 105, 85, Normal
460, Loshdain, Felmont, 13, 95, 75, Trace Rain (<1/8 inch), 85, 0, Indescernable, 115, 85, Normal
461, Soladain, Felmont, 14, 90, 75, No Precipitation, 83, 10, Prevailing Direction, 105, 85, Normal
462, Lunadain, Felmont, 15, 100, 80, Trace Rain (<1/8 inch), 89, 0, Indescernable, 120, 90, Normal
463, Gromdain, Felmont, 16, 95, 75, No Precipitation, 84, 0, Indescernable, 115, 85, Normal
464, Tserdain, Felmont, 17, 100, 80, No Precipitation, 80, 0, Indescernable, 120, 90, Normal
465, Moldain, Felmont, 18, 100, 80, No Precipitation, 81, 0, Indescernable, 120, 90, Normal
466, Nytdain, Felmont, 19, 100, 80, No Precipitation, 76, 0, Indescernable, 120, 90, Normal
467, Loshdain, Felmont, 20, 95, 75, No Precipitation, 81, 10, Prevailing Direction, 115, 85, Normal
468, Soladain, Felmont, 21, 95, 75, No Precipitation, 71, 10, Prevailing Direction, 115, 85, Normal
469, Lunadain, Felmont, 22, 100, 80, No Precipitation, 80, 0, Indescernable, 120, 90, Normal
470, Gromdain, Felmont, 23, 100, 80, No Precipitation, 83, 0, Indescernable, 120, 90, Normal
471, Tserdain, Felmont, 24, 100, 80, No Precipitation, 79, 0, Indescernable, 120, 90, Normal
472, Moldain, Felmont, 25, 100, 80, No Precipitation, 89, 0, Indescernable, 120, 90, Normal
473, Nytdain, Felmont, 26, 90, 70, No Precipitation, 80, 15, From Arctic, 105, 80, Normal
474, Loshdain, Felmont, 27, 95, 75, No Precipitation, 81, 0, Indescernable, 115, 85, Normal
475, Soladain, Felmont, 28, 100, 80, No Precipitation, 89, 0, Indescernable, 120, 90, Normal
476, Lunadain, Fyrmont, 1, 95, 75, No Precipitation, 86, 0, Indescernable, 115, 85, Normal
477, Gromdain, Fyrmont, 2, 95, 75, No Precipitation, 83, 0, Indescernable, 115, 85, Normal
478, Tserdain, Fyrmont, 3, 90, 75, No Precipitation, 86, 0, Indescernable, 105, 85, Normal
479, Moldain, Fyrmont, 4, 95, 75, No Precipitation, 72, 0, Indescernable, 115, 85, Normal
480, Nytdain, Fyrmont, 5, 95, 75, Moderate Rain (<3/4 inch), 84, 0, Indescernable, 115, 85, Normal
481, Loshdain, Fyrmont, 6, 90, 70, No Precipitation, 79, 15, Prevailing Direction, 105, 80, Normal
482, Soladain, Fyrmont, 7, 90, 75, Moderate Rain (<3/4 inch), 76, 5, Prevailing Direction, 105, 85, Normal
483, Lunadain, Fyrmont, 8, 85, 70, No Precipitation, 85, 20, From Arctic, 95, 75, Normal
484, Gromdain, Fyrmont, 9, 85, 70, No Precipitation, 78, 20, Prevailing Direction, 95, 75, Normal
485, Tserdain, Fyrmont, 10, 85, 65, Downpour Rain (>1.5 inch), 75, 30, Prevailing Direction, 95, 70, Normal
486, Moldain, Fyrmont, 11, 80, 65, No Precipitation, 76, 45, From Arctic, 85, 65, Normal
487, Nytdain, Fyrmont, 12, 85, 65, Downpour Rain (>1.5 inch), 83, 35, Prevailing Direction, 95, 70, Normal
488, Loshdain, Fyrmont, 13, 80, 65, Downpour Rain (>1.5 inch), 90, 0, Indescernable, 90, 75, Normal
