day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
242, Nytdain, Eirmont, 19, 70, 55, No Precipitation, 79, 25, Prevailing Direction, 75, 60, Normal
243, Loshdain, Eirmont, 20, 70, 50, No Precipitation, 85, 40, Prevailing Direction, 70, 50, Normal
244, Soladain, Eirmont, 21, 70, 50, No Precipitation, 79, 40, Prevailing Direction, 70, 50, Normal
245, Lunadain, Eirmont, 22, 70, 50, No Precipitation, 72, 40, Prevailing Direction, 70, 50, Normal
246, Gromdain, Eirmont, 23, 70, 55, Moderate Rain (<3/4 inch), 74, 30, Prevailing Direction, 75, 60, Normal
247, Tserdain, Eirmont, 24, 70, 50, No Precipitation, 87, 45, Prevailing Direction, 70, 50, Normal
248, Moldain, Eirmont, 25, 65, 45, Moderate Rain (<3/4 inch), 81, 45, Prevailing Direction, 65, 45, Normal
249, Nytdain, Eirmont, 26, 65, 45, No Precipitation, 84, 45, Prevailing Direction, 65, 45, Normal
250, Loshdain, Eirmont, 27, 70, 50, No Precipitation, 90, 30, Prevailing Direction, 75, 50, Normal
251, Soladain, Eirmont, 28, 60, 40, No Precipitation, 78, 45, From Arctic, 60, 40, Normal
252, Lunadain, Kaldmont, 1, 50, 30, No Precipitation, 78, 45, From Arctic, 50, -5, Normal
253, Gromdain, Kaldmont, 2, 65, 45, No Precipitation, 77, 30, Prevailing Direction, 70, 45, Normal
254, Tserdain, Kaldmont, 3, 70, 50, Light Rain (<1/2 inch), 88, 20, Prevailing Direction, 75, 50, Normal
255, Moldain, Kaldmont, 4, 65, 45, No Precipitation, 84, 35, Prevailing Direction, 70, 45, Normal
256, Nytdain, Kaldmont, 5, 50, 30, No Precipitation, 75, 45, From Arctic, 50, -5, Normal
257, Loshdain, Kaldmont, 6, 50, 30, Light Rain (<1/2 inch), 85, 45, Prevailing Direction, 50, -5, Normal
258, Soladain, Kaldmont, 7, 50, 30, No Precipitation, 79, 45, Prevailing Direction, 50, -5, Normal
259, Lunadain, Kaldmont, 8, 50, 30, Moderate Rain (<3/4 inch), 76, 45, From Arctic, 50, -5, Normal
260, Gromdain, Kaldmont, 9, 60, 40, No Precipitation, 88, 45, Prevailing Direction, 60, 40, Normal
261, Tserdain, Kaldmont, 10, 65, 45, No Precipitation, 76, 30, Prevailing Direction, 70, 45, Normal
262, Moldain, Kaldmont, 11, 70, 50, Light Rain (<1/2 inch), 75, 20, Prevailing Direction, 75, 50, Normal
263, Nytdain, Kaldmont, 12, 65, 45, Light Rain (<1/2 inch), 77, 30, Prevailing Direction, 70, 45, Normal
264, Loshdain, Kaldmont, 13, 50, 30, Light Rain (<1/2 inch), 76, 40, From Arctic, 50, -5, Normal
265, Soladain, Kaldmont, 14, 60, 40, No Precipitation, 78, 40, Prevailing Direction, 60, 40, Normal
266, Lunadain, Kaldmont, 15, 65, 45, No Precipitation, 71, 25, Prevailing Direction, 70, 45, Normal
267, Gromdain, Kaldmont, 16, 70, 50, Moderate Rain (<3/4 inch), 77, 15, Prevailing Direction, 80, 50, Normal
268, Tserdain, Kaldmont, 17, 70, 55, No Precipitation, 82, 0, Indescernable, 80, 65, Normal
269, Moldain, Kaldmont, 18, 75, 55, Light Rain (<1/2 inch), 86, 0, Indescernable, 85, 65, Normal
270, Nytdain, Kaldmont, 19, 75, 55, No Precipitation, 73, 0, Indescernable, 85, 65, Normal
271, Loshdain, Kaldmont, 20, 75, 55, No Precipitation, 80, 0, Indescernable, 85, 65, Normal
272, Soladain, Kaldmont, 21, 80, 60, Heavy Rain (<1.5 inch), 90, 0, Indescernable, 90, 70, Normal
273, Lunadain, Kaldmont, 22, 80, 60, No Precipitation, 86, 0, Indescernable, 90, 70, Drought
274, Gromdain, Kaldmont, 23, 75, 55, No Precipitation, 90, 0, Indescernable, 85, 65, Drought
275, Tserdain, Kaldmont, 24, 80, 60, No Precipitation, 84, 0, Indescernable, 90, 70, Drought
276, Moldain, Kaldmont, 25, 75, 55, No Precipitation, 71, 10, Prevailing Direction, 85, 65, Drought
277, Nytdain, Kaldmont, 26, 70, 50, No Precipitation, 89, 20, From Arctic, 75, 50, Drought
278, Loshdain, Kaldmont, 27, 65, 45, No Precipitation, 87, 35, Prevailing Direction, 70, 45, Drought
279, Soladain, Kaldmont, 28, 70, 50, No Precipitation, 72, 25, Prevailing Direction, 75, 50, Drought
280, Lunadain, Nuwmont, 1, 70, 50, No Precipitation, 75, 25, Prevailing Direction, 75, 50, Normal
281, Gromdain, Nuwmont, 2, 65, 45, Light Rain (<1/2 inch), 76, 35, Prevailing Direction, 70, 45, Normal
282, Tserdain, Nuwmont, 3, 60, 40, Light Rain (<1/2 inch), 80, 45, Prevailing Direction, 60, 40, Normal
283, Moldain, Nuwmont, 4, 65, 45, No Precipitation, 73, 30, Prevailing Direction, 70, 45, Normal
284, Nytdain, Nuwmont, 5, 70, 55, No Precipitation, 76, 15, From Tropics, 80, 65, Normal
285, Loshdain, Nuwmont, 6, 75, 55, Trace Rain (<1/8 inch), 84, 5, Prevailing Direction, 85, 65, Normal
286, Soladain, Nuwmont, 7, 75, 55, No Precipitation, 90, 5, Prevailing Direction, 85, 65, Normal
287, Lunadain, Nuwmont, 8, 80, 65, Light Rain (<1/2 inch), 74, 0, Indescernable, 90, 75, Normal
288, Gromdain, Nuwmont, 9, 80, 65, No Precipitation, 77, 0, Indescernable, 90, 75, Normal
289, Tserdain, Nuwmont, 10, 75, 55, No Precipitation, 86, 15, Prevailing Direction, 85, 65, Normal
290, Moldain, Nuwmont, 11, 75, 55, No Precipitation, 85, 15, Prevailing Direction, 85, 65, Normal
291, Nytdain, Nuwmont, 12, 70, 50, Trace Rain (<1/8 inch), 84, 25, From Arctic, 75, 50, Normal
292, Loshdain, Nuwmont, 13, 60, 40, Light Rain (<1/2 inch), 89, 35, From Arctic, 65, 40, Normal
293, Soladain, Nuwmont, 14, 60, 40, No Precipitation, 86, 35, Prevailing Direction, 65, 40, Normal
294, Lunadain, Nuwmont, 15, 50, 30, Moderate Rain (<3/4 inch), 84, 45, From Arctic, 50, -5, Normal
295, Gromdain, Nuwmont, 16, 50, 30, Moderate Rain (<3/4 inch), 85, 45, Prevailing Direction, 50, -5, Normal
296, Tserdain, Nuwmont, 17, 50, 30, Trace Rain (<1/8 inch), 79, 45, Prevailing Direction, 50, -5, Normal
297, Moldain, Nuwmont, 18, 50, 30, Trace Rain (<1/8 inch), 84, 45, Prevailing Direction, 50, -5, Normal
298, Nytdain, Nuwmont, 19, 65, 45, No Precipitation, 71, 30, Prevailing Direction, 70, 45, Normal
299, Loshdain, Nuwmont, 20, 70, 50, Light Rain (<1/2 inch), 78, 20, Prevailing Direction, 75, 50, Normal
300, Soladain, Nuwmont, 21, 65, 45, No Precipitation, 73, 35, Prevailing Direction, 70, 45, Normal
301, Lunadain, Nuwmont, 22, 65, 45, No Precipitation, 88, 35, Prevailing Direction, 70, 45, Normal
302, Gromdain, Nuwmont, 23, 65, 45, No Precipitation, 88, 35, Prevailing Direction, 70, 45, Normal
303, Tserdain, Nuwmont, 24, 70, 55, Light Rain (<1/2 inch), 87, 25, From Tropics, 75, 60, Normal
304, Moldain, Nuwmont, 25, 75, 55, Trace Rain (<1/8 inch), 71, 15, Prevailing Direction, 85, 65, Normal
305, Nytdain, Nuwmont, 26, 70, 55, No Precipitation, 71, 30, Prevailing Direction, 75, 60, Normal
306, Loshdain, Nuwmont, 27, 70, 50, Trace Rain (<1/8 inch), 80, 40, Prevailing Direction, 70, 50, Normal
307, Soladain, Nuwmont, 28, 70, 50, No Precipitation, 87, 40, Prevailing Direction, 70, 50, Normal
308, Lunadain, Vatermont, 1, 75, 55, Trace Rain (<1/8 inch), 61, 30, From Tropics, 80, 55, Normal
309, Gromdain, Vatermont, 2, 80, 60, Light Rain (<1/2 inch), 64, 20, Prevailing Direction, 85, 60, Normal
310, Tserdain, Vatermont, 3, 85, 65, Light Rain (<1/2 inch), 56, 10, From Tropics, 95, 70, Normal
311, Moldain, Vatermont, 4, 80, 65, Trace Rain (<1/8 inch), 68, 20, Prevailing Direction, 85, 65, Normal
312, Nytdain, Vatermont, 5, 80, 65, No Precipitation, 56, 20, Prevailing Direction, 85, 65, Normal
313, Loshdain, Vatermont, 6, 85, 70, No Precipitation, 43, 5, From Tropics, 95, 75, Normal
314, Soladain, Vatermont, 7, 90, 70, No Precipitation, 48, 0, Indescernable, 100, 75, Normal
315, Lunadain, Vatermont, 8, 80, 65, No Precipitation, 43, 15, From Arctic, 85, 70, Normal
316, Gromdain, Vatermont, 9, 90, 70, No Precipitation, 58, 0, Indescernable, 100, 75, Drought
317, Tserdain, Vatermont, 10, 90, 70, No Precipitation, 57, 0, Indescernable, 100, 75, Drought
318, Moldain, Vatermont, 11, 85, 70, No Precipitation, 55, 10, Prevailing Direction, 95, 75, Drought
319, Nytdain, Vatermont, 12, 85, 70, No Precipitation, 43, 10, Prevailing Direction, 95, 75, Drought
320, Loshdain, Vatermont, 13, 90, 70, No Precipitation, 70, 0, Indescernable, 100, 75, Drought
321, Soladain, Vatermont, 14, 85, 70, No Precipitation, 51, 10, Prevailing Direction, 95, 75, Drought
322, Lunadain, Vatermont, 15, 85, 65, No Precipitation, 48, 25, Prevailing Direction, 90, 65, Drought
323, Gromdain, Vatermont, 16, 85, 65, No Precipitation, 48, 25, Prevailing Direction, 90, 65, Drought
324, Tserdain, Vatermont, 17, 75, 55, No Precipitation, 67, 0, Indescernable, 80, 60, Drought
325, Moldain, Vatermont, 18, 80, 60, No Precipitation, 69, 0, Indescernable, 85, 65, Drought
326, Nytdain, Vatermont, 19, 75, 55, No Precipitation, 57, 15, Prevailing Direction, 80, 60, Drought
327, Loshdain, Vatermont, 20, 75, 55, No Precipitation, 60, 15, Prevailing Direction, 80, 60, Normal
328, Soladain, Vatermont, 21, 75, 55, No Precipitation, 64, 15, Prevailing Direction, 80, 60, Normal
329, Lunadain, Vatermont, 22, 75, 55, No Precipitation, 68, 15, Prevailing Direction, 80, 60, Normal
330, Gromdain, Vatermont, 23, 75, 55, No Precipitation, 41, 15, Prevailing Direction, 80, 60, Normal
331, Tserdain, Vatermont, 24, 70, 50, Trace Rain (<1/8 inch), 54, 25, From Arctic, 70, 50, Normal
332, Moldain, Vatermont, 25, 65, 45, Light Rain (<1/2 inch), 50, 35, Prevailing Direction, 65, 45, Normal
333, Nytdain, Vatermont, 26, 70, 50, No Precipitation, 62, 20, Prevailing Direction, 70, 50, Normal
334, Loshdain, Vatermont, 27, 70, 55, Light Rain (<1/2 inch), 48, 10, Prevailing Direction, 75, 60, Normal
335, Soladain, Vatermont, 28, 75, 55, No Precipitation, 47, 0, Indescernable, 80, 60, Normal
336, Lunadain, Thaumont, 1, 85, 65, Heavy Rain (<1.5 inch), 90, 0, Indescernable, 100, 75, Normal
337, Gromdain, Thaumont, 2, 90, 75, Heavy Rain (<1.5 inch), 71, 0, Indescernable, 105, 85, Normal
338, Tserdain, Thaumont, 3, 90, 75, Moderate Rain (<3/4 inch), 89, 0, Indescernable, 105, 85, Normal
339, Moldain, Thaumont, 4, 90, 70, Moderate Rain (<3/4 inch), 73, 10, Prevailing Direction, 105, 80, Normal
340, Nytdain, Thaumont, 5, 90, 75, No Precipitation, 80, 0, Indescernable, 105, 85, Normal
341, Loshdain, Thaumont, 6, 90, 75, Moderate Rain (<3/4 inch), 71, 0, Indescernable, 105, 85, Normal
342, Soladain, Thaumont, 7, 90, 70, Moderate Rain (<3/4 inch), 83, 10, Prevailing Direction, 105, 80, Normal
343, Lunadain, Thaumont, 8, 85, 70, Heavy Rain (<1.5 inch), 83, 20, Prevailing Direction, 95, 75, Normal
344, Gromdain, Thaumont, 9, 85, 70, No Precipitation, 78, 20, Prevailing Direction, 95, 75, Normal
345, Tserdain, Thaumont, 10, 80, 65, Heavy Rain (<1.5 inch), 74, 30, From Arctic, 85, 70, Normal
346, Moldain, Thaumont, 11, 80, 60, Light Rain (<1/2 inch), 89, 40, Prevailing Direction, 85, 60, Normal
347, Nytdain, Thaumont, 12, 75, 55, Light Rain (<1/2 inch), 90, 45, Prevailing Direction, 80, 55, Normal
348, Loshdain, Thaumont, 13, 75, 55, No Precipitation, 78, 45, Prevailing Direction, 80, 55, Normal
349, Soladain, Thaumont, 14, 70, 50, No Precipitation, 83, 45, From Arctic, 70, 50, Normal
350, Lunadain, Thaumont, 15, 65, 45, No Precipitation, 87, 45, From Arctic, 65, 45, Normal
351, Gromdain, Thaumont, 16, 70, 55, Light Rain (<1/2 inch), 79, 35, From Tropics, 75, 60, Normal
352, Tserdain, Thaumont, 17, 75, 55, No Precipitation, 77, 20, Prevailing Direction, 80, 60, Normal
353, Moldain, Thaumont, 18, 80, 60, No Precipitation, 77, 5, Prevailing Direction, 90, 70, Normal
354, Nytdain, Thaumont, 19, 70, 55, No Precipitation, 79, 20, From Arctic, 75, 60, Normal
355, Loshdain, Thaumont, 20, 75, 55, Light Rain (<1/2 inch), 74, 10, Prevailing Direction, 85, 65, Normal
356, Soladain, Thaumont, 21, 85, 65, Heavy Rain (<1.5 inch), 76, 0, Indescernable, 100, 75, Normal
357, Lunadain, Thaumont, 22, 80, 65, Moderate Rain (<3/4 inch), 80, 10, Prevailing Direction, 90, 75, Normal
358, Gromdain, Thaumont, 23, 75, 55, Moderate Rain (<3/4 inch), 88, 20, From Arctic, 80, 60, Normal
359, Tserdain, Thaumont, 24, 85, 65, No Precipitation, 76, 0, Indescernable, 100, 75, Drought
360, Moldain, Thaumont, 25, 90, 70, No Precipitation, 80, 0, Indescernable, 105, 80, Drought
361, Nytdain, Thaumont, 26, 90, 70, No Precipitation, 88, 0, Indescernable, 105, 80, Drought
362, Loshdain, Thaumont, 27, 90, 75, No Precipitation, 76, 0, Indescernable, 105, 85, Drought
363, Soladain, Thaumont, 28, 90, 70, No Precipitation, 80, 10, Prevailing Direction, 105, 80, Drought
364, Lunadain, Flaurmont, 1, 85, 65, No Precipitation, 72, 20, From Arctic, 95, 70, Drought
365, Gromdain, Flaurmont, 2, 85, 70, No Precipitation, 88, 5, Prevailing Direction, 100, 80, Normal
366, Tserdain, Flaurmont, 3, 90, 75, No Precipitation, 77, 0, Indescernable, 105, 85, Normal
367, Moldain, Flaurmont, 4, 85, 70, No Precipitation, 76, 15, From Arctic, 100, 80, Normal
368, Nytdain, Flaurmont, 5, 100, 80, Heavy Rain (<1.5 inch), 80, 0, Indescernable, 120, 90, Heatwave
369, Loshdain, Flaurmont, 6, 100, 80, No Precipitation, 77, 0, Indescernable, 120, 90, Heatwave
370, Soladain, Flaurmont, 7, 100, 80, Moderate Rain (<3/4 inch), 71, 10, Prevailing Direction, 120, 90, Heatwave
371, Lunadain, Flaurmont, 8, 100, 80, Moderate Rain (<3/4 inch), 77, 20, Prevailing Direction, 115, 85, Heatwave
372, Gromdain, Flaurmont, 9, 95, 75, No Precipitation, 74, 0, Indescernable, 115, 85, Drought
373, Tserdain, Flaurmont, 10, 90, 70, No Precipitation, 72, 15, Prevailing Direction, 105, 80, Drought
374, Moldain, Flaurmont, 11, 90, 70, No Precipitation, 73, 15, Prevailing Direction, 105, 80, Drought
375, Nytdain, Flaurmont, 12, 85, 70, No Precipitation, 89, 30, Prevailing Direction, 95, 75, Drought
376, Loshdain, Flaurmont, 13, 85, 70, No Precipitation, 74, 30, Prevailing Direction, 95, 75, Drought
377, Soladain, Flaurmont, 14, 90, 70, No Precipitation, 90, 20, Prevailing Direction, 100, 75, Drought
378, Lunadain, Flaurmont, 15, 85, 70, No Precipitation, 78, 30, Prevailing Direction, 95, 75, Drought
379, Gromdain, Flaurmont, 16, 85, 65, Heavy Rain (<1.5 inch), 90, 40, Prevailing Direction, 90, 65, Normal
380, Tserdain, Flaurmont, 17, 90, 70, Light Rain (<1/2 inch), 77, 30, From Tropics, 100, 75, Normal
381, Moldain, Flaurmont, 18, 90, 70, No Precipitation, 87, 30, Prevailing Direction, 100, 75, Normal
382, Nytdain, Flaurmont, 19, 95, 75, Heavy Rain (<1.5 inch), 82, 20, From Tropics, 110, 80, Normal
383, Loshdain, Flaurmont, 20, 90, 70, No Precipitation, 86, 35, Prevailing Direction, 100, 75, Normal
384, Soladain, Flaurmont, 21, 95, 75, Moderate Rain (<3/4 inch), 80, 25, From Tropics, 110, 80, Normal
385, Lunadain, Flaurmont, 22, 90, 70, Moderate Rain (<3/4 inch), 77, 35, From Arctic, 100, 75, Normal
386, Gromdain, Flaurmont, 23, 90, 70, No Precipitation, 79, 35, Prevailing Direction, 100, 75, Normal
387, Tserdain, Flaurmont, 24, 85, 65, No Precipitation, 90, 45, From Arctic, 90, 65, Normal
388, Moldain, Flaurmont, 25, 85, 70, Light Rain (<1/2 inch), 87, 35, Prevailing Direction, 95, 75, Normal
389, Nytdain, Flaurmont, 26, 100, 80, Heavy Rain (<1.5 inch), 79, 0, Indescernable, 120, 90, Heatwave
390, Loshdain, Flaurmont, 27, 100, 80, No Precipitation, 71, 15, Prevailing Direction, 120, 90, Heatwave
391, Soladain, Flaurmont, 28, 100, 80, Moderate Rain (<3/4 inch), 77, 25, Prevailing Direction, 115, 85, Heatwave
392, Lunadain, Yarthmont, 1, 90, 75, Trace Rain (<1/8 inch), 85, 35, Prevailing Direction, 100, 80, Morning Mist/Fog: 4 hours
393, Gromdain, Yarthmont, 2, 95, 75, No Precipitation, 78, 20, Prevailing Direction, 110, 80, Normal
394, Tserdain, Yarthmont, 3, 95, 75, No Precipitation, 74, 20, Prevailing Direction, 110, 80, Normal
395, Moldain, Yarthmont, 4, 100, 80, Moderate Rain (<3/4 inch), 85, 10, From Tropics, 120, 90, Normal
396, Nytdain, Yarthmont, 5, 100, 80, No Precipitation, 76, 0, Indescernable, 120, 90, Normal
397, Loshdain, Yarthmont, 6, 100, 80, No Precipitation, 77, 0, Indescernable, 120, 90, Normal
398, Soladain, Yarthmont, 7, 100, 80, Trace Rain (<1/8 inch), 89, 0, Indescernable, 120, 90, Normal
399, Lunadain, Yarthmont, 8, 90, 75, No Precipitation, 81, 15, Prevailing Direction, 105, 85, Normal
400, Gromdain, Yarthmont, 9, 90, 70, No Precipitation, 80, 30, Prevailing Direction, 100, 75, Normal
401, Tserdain, Yarthmont, 10, 90, 70, No Precipitation, 78, 30, Prevailing Direction, 100, 75, Normal
402, Moldain, Yarthmont, 11, 90, 70, No Precipitation, 90, 30, Prevailing Direction, 100, 75, Normal
403, Nytdain, Yarthmont, 12, 80, 65, No Precipitation, 86, 0, Indescernable, 90, 75, Extreme Precipitation
404, Loshdain, Yarthmont, 13, 80, 60, No Precipitation, 80, 15, Prevailing Direction, 90, 70, Normal
405, Soladain, Yarthmont, 14, 70, 55, Light Rain (<1/2 inch), 74, 25, From Arctic, 75, 60, Normal
406, Lunadain, Yarthmont, 15, 75, 55, No Precipitation, 74, 25, Prevailing Direction, 80, 60, Normal
407, Gromdain, Yarthmont, 16, 80, 60, No Precipitation, 86, 10, Prevailing Direction, 90, 70, Normal
408, Tserdain, Yarthmont, 17, 75, 55, No Precipitation, 85, 25, Prevailing Direction, 80, 60, Normal
409, Moldain, Yarthmont, 18, 70, 55, No Precipitation, 85, 40, Prevailing Direction, 70, 55, Normal
410, Nytdain, Yarthmont, 19, 80, 60, No Precipitation, 73, 25, Prevailing Direction, 85, 65, Normal
411, Loshdain, Yarthmont, 20, 80, 65, No Precipitation, 76, 10, Prevailing Direction, 90, 75, Normal
412, Soladain, Yarthmont, 21, 85, 65, No Precipitation, 72, 0, Indescernable, 100, 75, Normal
413, Lunadain, Yarthmont, 22, 80, 60, Moderate Rain (<3/4 inch), 75, 10, From Arctic, 90, 70, Normal
414, Gromdain, Yarthmont, 23, 80, 65, No Precipitation, 78, 0, Indescernable, 90, 75, Normal
415, Tserdain, Yarthmont, 24, 85, 65, No Precipitation, 76, 0, Indescernable, 100, 75, Normal
416, Moldain, Yarthmont, 25, 80, 65, Light Rain (<1/2 inch), 83, 10, Prevailing Direction, 90, 75, Normal
417, Nytdain, Yarthmont, 26, 80, 60, Trace Rain (<1/8 inch), 90, 20, Prevailing Direction, 85, 65, Normal
418, Loshdain, Yarthmont, 27, 80, 65, Light Rain (<1/2 inch), 90, 10, Prevailing Direction, 90, 75, Normal
419, Soladain, Yarthmont, 28, 80, 60, No Precipitation, 73, 25, Prevailing Direction, 85, 65, Normal
420, Lunadain, Klairmont, 1, 80, 65, No Precipitation, 57, 10, Prevailing Direction, 85, 70, Normal
421, Gromdain, Klairmont, 2, 80, 65, No Precipitation, 44, 10, Prevailing Direction, 85, 70, Normal
422, Tserdain, Klairmont, 3, 85, 65, Trace Rain (<1/8 inch), 45, 0, Indescernable, 95, 70, Normal
423, Moldain, Klairmont, 4, 85, 65, No Precipitation, 44, 0, Indescernable, 95, 70, Normal
424, Nytdain, Klairmont, 5, 85, 65, No Precipitation, 53, 0, Indescernable, 95, 70, Normal
425, Loshdain, Klairmont, 6, 90, 70, No Precipitation, 49, 0, Indescernable, 100, 75, Normal
426, Soladain, Klairmont, 7, 95, 75, No Precipitation, 59, 0, Indescernable, 110, 80, Normal
427, Lunadain, Klairmont, 8, 90, 75, Trace Rain (<1/8 inch), 66, 10, Prevailing Direction, 100, 80, Normal
428, Gromdain, Klairmont, 9, 95, 75, Trace Rain (<1/8 inch), 58, 0, Indescernable, 110, 80, Normal
429, Tserdain, Klairmont, 10, 100, 80, No Precipitation, 59, 0, Indescernable, 115, 85, Normal
430, Moldain, Klairmont, 11, 90, 75, No Precipitation, 52, 15, Prevailing Direction, 100, 80, Normal
431, Nytdain, Klairmont, 12, 100, 80, No Precipitation, 44, 0, Indescernable, 115, 85, Normal
432, Loshdain, Klairmont, 13, 100, 80, No Precipitation, 68, 0, Indescernable, 115, 85, Normal
433, Soladain, Klairmont, 14, 100, 80, Light Rain (<1/2 inch), 55, 0, Indescernable, 115, 85, Normal
434, Lunadain, Klairmont, 15, 100, 80, Trace Rain (<1/8 inch), 70, 0, Indescernable, 115, 85, Normal
435, Gromdain, Klairmont, 16, 90, 75, Trace Rain (<1/8 inch), 47, 10, From Arctic, 100, 80, Normal
436, Tserdain, Klairmont, 17, 90, 70, No Precipitation, 48, 25, Prevailing Direction, 95, 70, Normal
437, Moldain, Klairmont, 18, 90, 70, No Precipitation, 61, 25, Prevailing Direction, 95, 70, Normal
438, Nytdain, Klairmont, 19, 100, 80, Light Rain (<1/2 inch), 59, 0, Indescernable, 115, 85, Normal
439, Loshdain, Klairmont, 20, 95, 75, No Precipitation, 49, 0, Indescernable, 110, 80, Normal
440, Soladain, Klairmont, 21, 100, 80, No Precipitation, 69, 0, Indescernable, 115, 85, Normal
441, Lunadain, Klairmont, 22, 95, 75, No Precipitation, 61, 0, Indescernable, 110, 80, Normal
442, Gromdain, Klairmont, 23, 90, 70, No Precipitation, 59, 15, From Arctic, 100, 75, Normal
443, Tserdain, Klairmont, 24, 95, 75, Light Rain (<1/2 inch), 48, 5, From Tropics, 110, 80, Normal
444, Moldain, Klairmont, 25, 100, 80, Trace Rain (<1/8 inch), 68, 0, Indescernable, 115, 85, Normal
445, Nytdain, Klairmont, 26, 90, 75, No Precipitation, 53, 15, Prevailing Direction, 100, 80, Normal
446, Loshdain, Klairmont, 27, 90, 70, Trace Rain (<1/8 inch), 64, 25, Prevailing Direction, 95, 70, Normal
447, Soladain, Klairmont, 28, 90, 75, No Precipitation, 42, 10, Prevailing Direction, 100, 80, Normal
448, Lunadain, Felmont, 1, 95, 75, No Precipitation, 71, 0, Indescernable, 115, 85, Normal
449, Gromdain, Felmont, 2, 95, 75, No Precipitation, 79, 0, Indescernable, 115, 85, Normal
450, Tserdain, Felmont, 3, 105, 80, Light Rain (<1/2 inch), 90, 0, Indescernable, 125, 90, Normal
451, Moldain, Felmont, 4, 95, 75, No Precipitation, 76, 15, Prevailing Direction, 115, 85, Normal
452, Nytdain, Felmont, 5, 90, 75, Moderate Rain (<3/4 inch), 72, 25, Prevailing Direction, 100, 80, Normal
453, Loshdain, Felmont, 6, 90, 70, Moderate Rain (<3/4 inch), 79, 35, Prevailing Direction, 100, 75, Normal
454, Soladain, Felmont, 7, 85, 70, No Precipitation, 84, 45, Prevailing Direction, 90, 70, Normal
455, Lunadain, Felmont, 8, 90, 70, Light Rain (<1/2 inch), 72, 35, Prevailing Direction, 100, 75, Normal
456, Gromdain, Felmont, 9, 85, 70, No Precipitation, 85, 45, Prevailing Direction, 90, 70, Normal
457, Tserdain, Felmont, 10, 90, 70, Heavy Rain (<1.5 inch), 76, 35, Prevailing Direction, 100, 75, Normal
458, Moldain, Felmont, 11, 85, 70, No Precipitation, 89, 45, Prevailing Direction, 90, 70, Normal
459, Nytdain, Felmont, 12, 85, 70, No Precipitation, 87, 45, Prevailing Direction, 90, 70, Normal
460, Loshdain, Felmont, 13, 95, 75, No Precipitation, 76, 0, Indescernable, 115, 85, Drought
461, Soladain, Felmont, 14, 90, 75, No Precipitation, 78, 15, Prevailing Direction, 105, 85, Drought
462, Lunadain, Felmont, 15, 95, 75, No Precipitation, 81, 5, Prevailing Direction, 115, 85, Drought
463, Gromdain, Felmont, 16, 90, 70, No Precipitation, 80, 15, From Arctic, 105, 80, Drought
464, Tserdain, Felmont, 17, 95, 75, No Precipitation, 87, 5, From Tropics, 115, 85, Drought
465, Moldain, Felmont, 18, 100, 80, No Precipitation, 78, 0, Indescernable, 120, 90, Drought
466, Nytdain, Felmont, 19, 100, 80, No Precipitation, 88, 0, Indescernable, 120, 90, Drought
467, Loshdain, Felmont, 20, 105, 80, No Precipitation, 75, 0, Indescernable, 125, 90, Drought
468, Soladain, Felmont, 21, 100, 80, No Precipitation, 88, 0, Indescernable, 120, 90, Normal
469, Lunadain, Felmont, 22, 90, 75, Heavy Rain (<1.5 inch), 71, 10, From Arctic, 105, 85, Normal
470, Gromdain, Felmont, 23, 90, 75, No Precipitation, 71, 10, Prevailing Direction, 105, 85, Normal
471, Tserdain, Felmont, 24, 95, 75, Moderate Rain (<3/4 inch), 83, 0, Indescernable, 115, 85, Normal
472, Moldain, Felmont, 25, 100, 80, Moderate Rain (<3/4 inch), 89, 0, Indescernable, 120, 90, Normal
473, Nytdain, Felmont, 26, 95, 75, Moderate Rain (<3/4 inch), 73, 10, Prevailing Direction, 115, 85, Normal
474, Loshdain, Felmont, 27, 90, 75, Moderate Rain (<3/4 inch), 80, 20, Prevailing Direction, 100, 80, Normal
475, Soladain, Felmont, 28, 85, 70, Moderate Rain (<3/4 inch), 74, 30, From Arctic, 95, 75, Normal
476, Lunadain, Fyrmont, 1, 85, 65, No Precipitation, 72, 45, Prevailing Direction, 90, 65, Normal
477, Gromdain, Fyrmont, 2, 75, 55, Heavy Rain (<1.5 inch), 84, 55, Prevailing, 80, 55, Gale
478, Tserdain, Fyrmont, 3, 75, 55, No Precipitation, 86, 45, Prevailing Direction, 80, 55, Normal
479, Moldain, Fyrmont, 4, 80, 60, No Precipitation, 76, 30, Prevailing Direction, 85, 65, Normal
480, Nytdain, Fyrmont, 5, 75, 55, No Precipitation, 89, 45, Prevailing Direction, 80, 55, Normal
481, Loshdain, Fyrmont, 6, 80, 65, No Precipitation, 88, 30, From Tropics, 85, 70, Normal
482, Soladain, Fyrmont, 7, 80, 65, No Precipitation, 85, 30, Prevailing Direction, 85, 70, Normal
483, Lunadain, Fyrmont, 8, 80, 65, No Precipitation, 84, 30, Prevailing Direction, 85, 70, Normal
484, Gromdain, Fyrmont, 9, 75, 55, No Precipitation, 75, 45, From Arctic, 80, 55, Normal
485, Tserdain, Fyrmont, 10, 70, 55, Light Rain (<1/2 inch), 75, 45, Prevailing Direction, 70, 55, Normal
486, Moldain, Fyrmont, 11, 75, 55, No Precipitation, 77, 30, Prevailing Direction, 80, 60, Normal
