day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
243, Loshdain, Eirmont, 20, -20, -40, No Precipitation, 59, 45, From Arctic, -90, -115, Normal
244, Soladain, Eirmont, 21, -15, -30, No Precipitation, 52, 35, Prevailing Direction, -80, -100, Normal
245, Lunadain, Eirmont, 22, -15, -30, No Precipitation, 58, 35, Prevailing Direction, -80, -100, Normal
246, Gromdain, Eirmont, 23, -5, -20, Light Snow (1 inch), 48, 25, Prevailing Direction, -50, -75, Normal
247, Tserdain, Eirmont, 24, -20, -40, No Precipitation, 57, 40, From Arctic, -90, -115, Normal
248, Moldain, Eirmont, 25, -20, -40, No Precipitation, 52, 45, Prevailing Direction, -90, -115, Normal
249, Nytdain, Eirmont, 26, 0, -10, No Precipitation, 58, 30, From Tropics, -50, -60, Normal
250, Loshdain, Eirmont, 27, 10, 0, Light Snow (1 inch), 59, 20, Prevailing Direction, -25, -40, Normal
251, Soladain, Eirmont, 28, 30, 15, Light Snow (1 inch), 57, 0, Indescernable, 25, 10, Normal
252, Lunadain, Kaldmont, 1, 18, 10, No Precipitation, 56, 15, From Arctic, -5, -20, Normal
253, Gromdain, Kaldmont, 2, 0, -10, Moderate Snow (2 inch), 70, 25, From Arctic, -45, -60, Normal
254, Tserdain, Kaldmont, 3, 10, 0, Light Snow (1 inch), 49, 15, Prevailing Direction, -20, -35, Normal
255, Moldain, Kaldmont, 4, 25, 10, Moderate Snow (2 inch), 58, 5, From Tropics, 20, 5, Normal
256, Nytdain, Kaldmont, 5, 25, 10, No Precipitation, 42, 5, Prevailing Direction, 20, 5, Normal
257, Loshdain, Kaldmont, 6, 18, 10, No Precipitation, 62, 20, Prevailing Direction, -10, -25, Normal
258, Soladain, Kaldmont, 7, 30, 15, Moderate Snow (2 inch), 70, 10, From Tropics, 15, -5, Normal
259, Lunadain, Kaldmont, 8, 10, 0, Moderate Snow (2 inch), 58, 0, Indescernable, 5, -5, Normal
260, Gromdain, Kaldmont, 9, 18, 10, No Precipitation, 54, 0, Indescernable, 15, 5, Normal
261, Tserdain, Kaldmont, 10, 18, 10, No Precipitation, 50, 0, Indescernable, 15, 5, Normal
262, Moldain, Kaldmont, 11, 25, 10, No Precipitation, 56, 0, Indescernable, 20, 5, Normal
263, Nytdain, Kaldmont, 12, 25, 10, No Precipitation, 43, 0, Indescernable, 20, 5, Normal
264, Loshdain, Kaldmont, 13, 30, 15, No Precipitation, 59, 0, Indescernable, 25, 10, Normal
265, Soladain, Kaldmont, 14, 30, 15, No Precipitation, 57, 0, Indescernable, 25, 10, Normal
266, Lunadain, Kaldmont, 15, 30, 15, No Precipitation, 43, 0, Indescernable, 25, 10, Normal
267, Gromdain, Kaldmont, 16, 30, 15, No Precipitation, 55, 0, Indescernable, 25, 10, Normal
268, Tserdain, Kaldmont, 17, 30, 15, No Precipitation, 52, 0, Indescernable, 25, 10, Normal
269, Moldain, Kaldmont, 18, 30, 15, No Precipitation, 70, 0, Indescernable, 25, 10, Normal
270, Nytdain, Kaldmont, 19, 35, 15, No Precipitation, 55, 0, Indescernable, 35, 10, Normal
271, Loshdain, Kaldmont, 20, 40, 20, Trace Snow (1/2 inch), 41, 0, Indescernable, 40, 15, Normal
272, Soladain, Kaldmont, 21, 50, 30, Trace Rain (<1/8 inch), 55, 0, Indescernable, 50, 25, Normal
273, Lunadain, Kaldmont, 22, 35, 15, No Precipitation, 59, 15, Prevailing Direction, 15, -10, Normal
274, Gromdain, Kaldmont, 23, 35, 15, No Precipitation, 66, 15, Prevailing Direction, 15, -10, Normal
275, Tserdain, Kaldmont, 24, 30, 15, Trace Snow (1/2 inch), 53, 25, Prevailing Direction, 0, -20, Normal
276, Moldain, Kaldmont, 25, 25, 10, Light Snow (1 inch), 64, 35, Prevailing Direction, -15, -35, Normal
277, Nytdain, Kaldmont, 26, 30, 15, Light Snow (1 inch), 47, 25, Prevailing Direction, 0, -20, Normal
278, Loshdain, Kaldmont, 27, 25, 10, Trace Snow (1/2 inch), 54, 35, Prevailing Direction, -15, -35, Normal
279, Soladain, Kaldmont, 28, 18, 10, Trace Snow (1/2 inch), 65, 45, Prevailing Direction, -25, -40, Normal
280, Lunadain, Nuwmont, 1, 10, 0, Light Snow (1 inch), 35, 45, Prevailing Direction, -40, -55, Normal
281, Gromdain, Nuwmont, 2, 18, 10, Trace Snow (1/2 inch), 26, 35, Prevailing Direction, -20, -35, Normal
282, Tserdain, Nuwmont, 3, 18, 10, No Precipitation, 34, 35, Prevailing Direction, -20, -35, Normal
283, Moldain, Nuwmont, 4, 10, 0, Trace Snow (1/2 inch), 23, 45, Prevailing Direction, -40, -55, Normal
284, Nytdain, Nuwmont, 5, 10, 0, No Precipitation, 21, 45, Prevailing Direction, -40, -55, Normal
285, Loshdain, Nuwmont, 6, 10, 0, No Precipitation, 40, 45, Prevailing Direction, -40, -55, Normal
286, Soladain, Nuwmont, 7, 25, 10, No Precipitation, 27, 35, From Tropics, -15, -35, Normal
287, Lunadain, Nuwmont, 8, 30, 15, Light Snow (1 inch), 39, 25, Prevailing Direction, 0, -20, Normal
288, Gromdain, Nuwmont, 9, 35, 15, No Precipitation, 25, 10, Prevailing Direction, 20, -5, Normal
289, Tserdain, Nuwmont, 10, 30, 15, No Precipitation, 23, 20, Prevailing Direction, 5, -15, Normal
290, Moldain, Nuwmont, 11, 18, 10, No Precipitation, 37, 35, From Arctic, -20, -35, Normal
291, Nytdain, Nuwmont, 12, 0, -10, No Precipitation, 34, 45, From Arctic, -55, -70, Normal
292, Loshdain, Nuwmont, 13, 10, 0, No Precipitation, 38, 35, Prevailing Direction, -35, -50, Normal
293, Soladain, Nuwmont, 14, 0, -10, No Precipitation, 31, 45, Prevailing Direction, -55, -70, Normal
294, Lunadain, Nuwmont, 15, -5, -20, Trace Snow (1/2 inch), 31, 45, Prevailing Direction, -65, -90, Normal
295, Gromdain, Nuwmont, 16, -15, -30, Trace Snow (1/2 inch), 39, 45, Prevailing Direction, -80, -100, Normal
296, Tserdain, Nuwmont, 17, -5, -20, No Precipitation, 39, 45, Prevailing Direction, -65, -90, Normal
297, Moldain, Nuwmont, 18, -15, -30, No Precipitation, 31, 45, Prevailing Direction, -80, -100, Normal
298, Nytdain, Nuwmont, 19, -5, -20, No Precipitation, 32, 35, Prevailing Direction, -60, -85, Normal
299, Loshdain, Nuwmont, 20, 0, -10, No Precipitation, 38, 25, Prevailing Direction, -45, -60, Normal
300, Soladain, Nuwmont, 21, 10, 0, No Precipitation, 27, 10, Prevailing Direction, -10, -20, Normal
301, Lunadain, Nuwmont, 22, -5, -20, Light Snow (1 inch), 25, 20, From Arctic, -45, -70, Normal
302, Gromdain, Nuwmont, 23, -5, -20, No Precipitation, 30, 20, Prevailing Direction, -45, -70, Normal
303, Tserdain, Nuwmont, 24, 0, -10, No Precipitation, 37, 10, Prevailing Direction, -20, -30, Normal
304, Moldain, Nuwmont, 25, 10, 0, No Precipitation, 32, 0, Indescernable, 5, -5, Normal
305, Nytdain, Nuwmont, 26, 0, -10, Trace Snow (1/2 inch), 37, 10, Prevailing Direction, -20, -30, Normal
306, Loshdain, Nuwmont, 27, -15, -30, Trace Snow (1/2 inch), 36, 20, From Arctic, -60, -80, Normal
307, Soladain, Nuwmont, 28, -5, -20, No Precipitation, 23, 20, Prevailing Direction, -45, -70, Normal
308, Lunadain, Vatermont, 1, 0, -10, No Precipitation, 39, 20, Prevailing Direction, -40, -50, Normal
309, Gromdain, Vatermont, 2, 0, -10, No Precipitation, 34, 20, Prevailing Direction, -40, -50, Normal
310, Tserdain, Vatermont, 3, 0, -10, No Precipitation, 31, 20, Prevailing Direction, -40, -50, Normal
311, Moldain, Vatermont, 4, 10, 0, No Precipitation, 22, 5, Prevailing Direction, 5, -5, Normal
312, Nytdain, Vatermont, 5, 0, -10, No Precipitation, 27, 20, Prevailing Direction, -40, -50, Normal
313, Loshdain, Vatermont, 6, 10, 0, No Precipitation, 31, 10, Prevailing Direction, -10, -20, Normal
314, Soladain, Vatermont, 7, 60, 40, Trace Rain (<1/8 inch), 36, 0, Indescernable, 60, 40, Heatwave
315, Lunadain, Vatermont, 8, 60, 40, Trace Rain (<1/8 inch), 32, 10, Prevailing Direction, 60, 40, Heatwave
316, Gromdain, Vatermont, 9, 60, 40, No Precipitation, 33, 10, Prevailing Direction, 60, 40, Heatwave
317, Tserdain, Vatermont, 10, 60, 40, No Precipitation, 36, 0, Indescernable, 60, 40, Heatwave
318, Moldain, Vatermont, 11, 50, 30, Trace Rain (<1/8 inch), 32, 0, Indescernable, 50, 25, Evening Mist/Fog: 6 hours
319, Nytdain, Vatermont, 12, 40, 20, Trace Snow (1/2 inch), 22, 10, Prevailing Direction, 40, 0, Normal
320, Loshdain, Vatermont, 13, 35, 15, No Precipitation, 34, 25, Prevailing Direction, 5, -20, Normal
321, Soladain, Vatermont, 14, 50, 30, Trace Rain (<1/8 inch), 30, 0, Indescernable, 50, 25, Normal
322, Lunadain, Vatermont, 15, 40, 20, No Precipitation, 40, 0, Indescernable, 40, 15, Normal
323, Gromdain, Vatermont, 16, 35, 15, No Precipitation, 28, 15, Prevailing Direction, 15, -10, Normal
324, Tserdain, Vatermont, 17, 25, 10, No Precipitation, 38, 30, From Arctic, -10, -35, Normal
325, Moldain, Vatermont, 18, 18, 10, Trace Snow (1/2 inch), 23, 40, Prevailing Direction, -25, -40, Normal
326, Nytdain, Vatermont, 19, 10, 0, No Precipitation, 29, 45, Prevailing Direction, -40, -55, Normal
327, Loshdain, Vatermont, 20, 10, 0, No Precipitation, 37, 45, Prevailing Direction, -40, -55, Normal
328, Soladain, Vatermont, 21, -5, -20, Trace Snow (1/2 inch), 35, 45, From Arctic, -65, -90, Normal
329, Lunadain, Vatermont, 22, 10, 0, Trace Snow (1/2 inch), 35, 35, From Tropics, -35, -50, Normal
330, Gromdain, Vatermont, 23, 10, 0, No Precipitation, 28, 35, Prevailing Direction, -35, -50, Normal
331, Tserdain, Vatermont, 24, 18, 10, No Precipitation, 22, 20, Prevailing Direction, -10, -25, Normal
332, Moldain, Vatermont, 25, 25, 10, Trace Snow (1/2 inch), 38, 10, Prevailing Direction, 10, -10, Normal
333, Nytdain, Vatermont, 26, 10, 0, Trace Snow (1/2 inch), 39, 20, From Arctic, -25, -40, Normal
334, Loshdain, Vatermont, 27, -5, -20, No Precipitation, 36, 35, From Arctic, -60, -85, Normal
335, Soladain, Vatermont, 28, 10, 0, No Precipitation, 25, 20, Prevailing Direction, -25, -40, Normal
336, Lunadain, Thaumont, 1, 0, -10, No Precipitation, 52, 35, Prevailing Direction, -50, -65, Normal
337, Gromdain, Thaumont, 2, 10, 0, Trace Snow (1/2 inch), 65, 25, Prevailing Direction, -30, -45, Normal
338, Tserdain, Thaumont, 3, 25, 10, No Precipitation, 61, 10, From Tropics, 10, -10, Normal
339, Moldain, Thaumont, 4, 18, 10, Trace Snow (1/2 inch), 61, 20, Prevailing Direction, -10, -25, Normal
340, Nytdain, Thaumont, 5, 0, -10, Trace Snow (1/2 inch), 55, 30, From Arctic, -50, -60, Normal
341, Loshdain, Thaumont, 6, 25, 10, Light Snow (1 inch), 43, 0, Indescernable, 20, 5, Normal
342, Soladain, Thaumont, 7, 30, 15, No Precipitation, 53, 0, Indescernable, 25, 10, Normal
343, Lunadain, Thaumont, 8, 35, 15, Trace Snow (1/2 inch), 45, 0, Indescernable, 35, 10, Normal
344, Gromdain, Thaumont, 9, 40, 20, No Precipitation, 48, 0, Indescernable, 40, 15, Normal
345, Tserdain, Thaumont, 10, 50, 30, No Precipitation, 66, 0, Indescernable, 50, 25, Normal
346, Moldain, Thaumont, 11, 40, 20, No Precipitation, 60, 10, Prevailing Direction, 40, 0, Normal
347, Nytdain, Thaumont, 12, 40, 20, No Precipitation, 64, 10, Prevailing Direction, 40, 0, Normal
348, Loshdain, Thaumont, 13, 65, 45, Light Rain (<1/2 inch), 53, 0, Indescernable, 70, 45, Normal
349, Soladain, Thaumont, 14, 60, 40, No Precipitation, 44, 0, Indescernable, 65, 40, Normal
350, Lunadain, Thaumont, 15, 65, 45, No Precipitation, 62, 0, Indescernable, 70, 45, Normal
351, Gromdain, Thaumont, 16, 40, 20, No Precipitation, 56, 15, From Arctic, 40, -5, Normal
352, Tserdain, Thaumont, 17, 35, 15, No Precipitation, 51, 30, Prevailing Direction, 5, -25, Normal
353, Moldain, Thaumont, 18, 25, 10, Light Snow (1 inch), 63, 40, From Arctic, -15, -40, Normal
354, Nytdain, Thaumont, 19, 18, 10, No Precipitation, 61, 45, Prevailing Direction, -25, -40, Normal
355, Loshdain, Thaumont, 20, 10, 0, No Precipitation, 60, 45, Prevailing Direction, -40, -55, Normal
356, Soladain, Thaumont, 21, 0, -10, No Precipitation, 55, 45, Prevailing Direction, -55, -70, Normal
357, Lunadain, Thaumont, 22, 0, -10, No Precipitation, 42, 45, From Arctic, -55, -70, Normal
358, Gromdain, Thaumont, 23, 0, -10, Trace Snow (1/2 inch), 45, 45, Prevailing Direction, -55, -70, Normal
359, Tserdain, Thaumont, 24, 0, -10, Light Snow (1 inch), 61, 45, From Arctic, -55, -70, Normal
360, Moldain, Thaumont, 25, 25, 10, Light Snow (1 inch), 41, 0, Indescernable, 20, 5, Morning Mist/Fog: 3 hours
361, Nytdain, Thaumont, 26, 25, 10, No Precipitation, 67, 0, Indescernable, 20, 5, Normal
362, Loshdain, Thaumont, 27, 18, 10, No Precipitation, 41, 15, Prevailing Direction, -5, -20, Normal
363, Soladain, Thaumont, 28, 25, 10, No Precipitation, 53, 0, Indescernable, 20, 5, Normal
364, Lunadain, Flaurmont, 1, 30, 15, Trace Snow (1/2 inch), 64, 10, Prevailing Direction, 15, -5, Normal
365, Gromdain, Flaurmont, 2, 30, 15, Trace Snow (1/2 inch), 41, 20, From Arctic, 5, -15, Normal
366, Tserdain, Flaurmont, 3, 35, 15, No Precipitation, 61, 20, Prevailing Direction, 10, -15, Normal
367, Moldain, Flaurmont, 4, 30, 15, Trace Snow (1/2 inch), 63, 30, Prevailing Direction, 0, -25, Normal
368, Nytdain, Flaurmont, 5, 40, 20, No Precipitation, 63, 15, Prevailing Direction, 40, -5, Normal
369, Loshdain, Flaurmont, 6, 35, 15, No Precipitation, 45, 30, Prevailing Direction, 5, -25, Normal
370, Soladain, Flaurmont, 7, 70, 55, Moderate Rain (<3/4 inch), 49, 0, Indescernable, 75, 60, Heatwave
371, Lunadain, Flaurmont, 8, 70, 55, Moderate Rain (<3/4 inch), 56, 0, Indescernable, 75, 60, Heatwave
372, Gromdain, Flaurmont, 9, 70, 55, Light Rain (<1/2 inch), 56, 0, Indescernable, 75, 60, Heatwave
373, Tserdain, Flaurmont, 10, 70, 55, Moderate Rain (<3/4 inch), 56, 0, Indescernable, 75, 60, Heatwave
374, Moldain, Flaurmont, 11, 70, 55, Trace Rain (<1/8 inch), 70, 10, From Arctic, 75, 60, Heatwave
375, Nytdain, Flaurmont, 12, 70, 55, No Precipitation, 41, 10, Prevailing Direction, 75, 60, Heatwave
376, Loshdain, Flaurmont, 13, 65, 45, No Precipitation, 43, 10, Prevailing Direction, 70, 45, Normal
377, Soladain, Flaurmont, 14, 60, 40, Trace Rain (<1/8 inch), 63, 20, Prevailing Direction, 60, 40, Normal
378, Lunadain, Flaurmont, 15, 70, 50, No Precipitation, 45, 5, From Tropics, 75, 50, Normal
379, Gromdain, Flaurmont, 16, 65, 45, Moderate Rain (<3/4 inch), 56, 15, Prevailing Direction, 70, 45, Normal
380, Tserdain, Flaurmont, 17, 70, 50, Light Rain (<1/2 inch), 41, 5, Prevailing Direction, 75, 50, Normal
381, Moldain, Flaurmont, 18, 70, 50, Moderate Rain (<3/4 inch), 49, 0, Indescernable, 75, 50, Normal
382, Nytdain, Flaurmont, 19, 70, 50, No Precipitation, 61, 0, Indescernable, 75, 50, Normal
383, Loshdain, Flaurmont, 20, 60, 40, No Precipitation, 50, 15, Prevailing Direction, 65, 40, Normal
384, Soladain, Flaurmont, 21, 60, 40, No Precipitation, 59, 15, Prevailing Direction, 65, 40, Normal
385, Lunadain, Flaurmont, 22, 70, 50, Trace Rain (<1/8 inch), 67, 5, From Tropics, 75, 50, Normal
386, Gromdain, Flaurmont, 23, 65, 45, No Precipitation, 43, 5, Prevailing Direction, 70, 45, Normal
387, Tserdain, Flaurmont, 24, 65, 45, No Precipitation, 64, 5, Prevailing Direction, 70, 45, Normal
388, Moldain, Flaurmont, 25, 70, 50, No Precipitation, 57, 0, Indescernable, 75, 50, Normal
389, Nytdain, Flaurmont, 26, 70, 50, No Precipitation, 59, 0, Indescernable, 75, 50, Normal
390, Loshdain, Flaurmont, 27, 65, 45, Light Rain (<1/2 inch), 66, 10, Prevailing Direction, 70, 45, Normal
391, Soladain, Flaurmont, 28, 60, 40, Light Rain (<1/2 inch), 64, 20, Prevailing Direction, 60, 40, Normal
392, Lunadain, Yarthmont, 1, 65, 45, Trace Rain (<1/8 inch), 39, 10, Prevailing Direction, 65, 45, Normal
393, Gromdain, Yarthmont, 2, 65, 45, No Precipitation, 39, 10, Prevailing Direction, 65, 45, Normal
394, Tserdain, Yarthmont, 3, 50, 30, No Precipitation, 25, 20, From Arctic, 50, 5, Normal
395, Moldain, Yarthmont, 4, 60, 40, No Precipitation, 33, 5, Prevailing Direction, 60, 40, Normal
396, Nytdain, Yarthmont, 5, 60, 40, No Precipitation, 38, 5, Prevailing Direction, 60, 40, Normal
397, Loshdain, Yarthmont, 6, 60, 40, No Precipitation, 37, 5, Prevailing Direction, 60, 40, Normal
398, Soladain, Yarthmont, 7, 50, 30, Trace Rain (<1/8 inch), 22, 15, Prevailing Direction, 50, 10, Normal
399, Lunadain, Yarthmont, 8, 60, 40, No Precipitation, 25, 5, Prevailing Direction, 60, 40, Normal
400, Gromdain, Yarthmont, 9, 50, 30, No Precipitation, 27, 20, Prevailing Direction, 50, 5, Normal
401, Tserdain, Yarthmont, 10, 50, 30, No Precipitation, 28, 20, Prevailing Direction, 50, 5, Normal
402, Moldain, Yarthmont, 11, 50, 30, No Precipitation, 38, 20, Prevailing Direction, 50, 5, Normal
403, Nytdain, Yarthmont, 12, 50, 30, No Precipitation, 31, 20, Prevailing Direction, 50, 5, Normal
404, Loshdain, Yarthmont, 13, 40, 20, No Precipitation, 36, 35, Prevailing Direction, 40, -20, Normal
405, Soladain, Yarthmont, 14, 50, 30, No Precipitation, 38, 35, Prevailing Direction, 50, -5, Normal
406, Lunadain, Yarthmont, 15, 65, 45, No Precipitation, 32, 20, From Tropics, 65, 45, Normal
407, Gromdain, Yarthmont, 16, 65, 45, No Precipitation, 35, 20, Prevailing Direction, 65, 45, Normal
408, Tserdain, Yarthmont, 17, 75, 55, Light Rain (<1/2 inch), 22, 0, Indescernable, 80, 55, Normal
409, Moldain, Yarthmont, 18, 70, 55, No Precipitation, 26, 15, Prevailing Direction, 70, 55, Normal
410, Nytdain, Yarthmont, 19, 70, 50, Trace Rain (<1/8 inch), 31, 25, Prevailing Direction, 70, 50, Normal
411, Loshdain, Yarthmont, 20, 60, 40, Light Rain (<1/2 inch), 21, 35, From Arctic, 60, 40, Normal
412, Soladain, Yarthmont, 21, 50, 30, No Precipitation, 27, 45, Prevailing Direction, 50, -5, Normal
413, Lunadain, Yarthmont, 22, 60, 40, Trace Rain (<1/8 inch), 40, 35, Prevailing Direction, 60, 40, Normal
414, Gromdain, Yarthmont, 23, 65, 45, No Precipitation, 23, 20, Prevailing Direction, 65, 45, Normal
415, Tserdain, Yarthmont, 24, 65, 45, No Precipitation, 37, 20, Prevailing Direction, 65, 45, Normal
416, Moldain, Yarthmont, 25, 65, 45, No Precipitation, 39, 20, Prevailing Direction, 65, 45, Normal
417, Nytdain, Yarthmont, 26, 50, 30, No Precipitation, 25, 30, From Arctic, 50, 0, Normal
418, Loshdain, Yarthmont, 27, 40, 20, Light Snow (1 inch), 37, 40, Prevailing Direction, 40, -25, Normal
419, Soladain, Yarthmont, 28, 60, 40, No Precipitation, 25, 25, Prevailing Direction, 60, 40, Normal
420, Lunadain, Klairmont, 1, 65, 45, No Precipitation, 38, 15, Prevailing Direction, 65, 45, Normal
421, Gromdain, Klairmont, 2, 50, 30, No Precipitation, 38, 25, From Arctic, 50, 0, Normal
422, Tserdain, Klairmont, 3, 65, 45, Trace Rain (<1/8 inch), 38, 15, From Tropics, 65, 45, Normal
423, Moldain, Klairmont, 4, 65, 45, No Precipitation, 39, 15, Prevailing Direction, 65, 45, Normal
424, Nytdain, Klairmont, 5, 60, 40, Trace Rain (<1/8 inch), 36, 25, Prevailing Direction, 60, 40, Normal
425, Loshdain, Klairmont, 6, 50, 30, Trace Rain (<1/8 inch), 33, 35, From Arctic, 50, -5, Normal
426, Soladain, Klairmont, 7, 65, 45, No Precipitation, 31, 20, Prevailing Direction, 65, 45, Normal
427, Lunadain, Klairmont, 8, 65, 45, No Precipitation, 31, 20, Prevailing Direction, 65, 45, Normal
428, Gromdain, Klairmont, 9, 70, 55, No Precipitation, 31, 5, From Tropics, 70, 55, Normal
429, Tserdain, Klairmont, 10, 70, 50, Trace Rain (<1/8 inch), 36, 15, Prevailing Direction, 70, 50, Normal
430, Moldain, Klairmont, 11, 65, 45, Trace Rain (<1/8 inch), 34, 25, Prevailing Direction, 65, 45, Normal
431, Nytdain, Klairmont, 12, 60, 40, No Precipitation, 31, 40, Prevailing Direction, 60, 40, Normal
432, Loshdain, Klairmont, 13, 60, 40, No Precipitation, 37, 40, Prevailing Direction, 60, 40, Normal
433, Soladain, Klairmont, 14, 70, 50, Trace Rain (<1/8 inch), 39, 30, From Tropics, 70, 50, Normal
434, Lunadain, Klairmont, 15, 70, 55, No Precipitation, 40, 15, Prevailing Direction, 70, 55, Normal
435, Gromdain, Klairmont, 16, 75, 55, No Precipitation, 40, 5, Prevailing Direction, 80, 55, Normal
436, Tserdain, Klairmont, 17, 80, 60, No Precipitation, 27, 0, Indescernable, 85, 60, Normal
437, Moldain, Klairmont, 18, 70, 55, No Precipitation, 24, 15, From Arctic, 70, 55, Normal
438, Nytdain, Klairmont, 19, 65, 45, No Precipitation, 34, 30, From Arctic, 65, 45, Normal
439, Loshdain, Klairmont, 20, 70, 50, No Precipitation, 35, 15, Prevailing Direction, 70, 50, Normal
440, Soladain, Klairmont, 21, 70, 55, No Precipitation, 33, 5, Prevailing Direction, 70, 55, Normal
441, Lunadain, Klairmont, 22, 70, 55, No Precipitation, 21, 5, Prevailing Direction, 70, 55, Normal
442, Gromdain, Klairmont, 23, 65, 45, No Precipitation, 28, 20, From Arctic, 65, 45, Normal
443, Tserdain, Klairmont, 24, 70, 55, Trace Rain (<1/8 inch), 36, 10, From Tropics, 70, 55, Normal
444, Moldain, Klairmont, 25, 75, 55, Trace Rain (<1/8 inch), 28, 0, Indescernable, 80, 55, Normal
445, Nytdain, Klairmont, 26, 70, 55, Trace Rain (<1/8 inch), 39, 10, Prevailing Direction, 70, 55, Normal
446, Loshdain, Klairmont, 27, 75, 55, No Precipitation, 34, 0, Indescernable, 80, 55, Normal
447, Soladain, Klairmont, 28, 70, 50, Trace Rain (<1/8 inch), 33, 10, From Arctic, 70, 50, Normal
448, Lunadain, Felmont, 1, 65, 45, Trace Rain (<1/8 inch), 53, 20, Prevailing Direction, 65, 45, Normal
449, Gromdain, Felmont, 2, 50, 30, No Precipitation, 65, 35, From Arctic, 50, -5, Normal
450, Tserdain, Felmont, 3, 50, 30, Trace Rain (<1/8 inch), 42, 45, Prevailing Direction, 50, -5, Normal
451, Moldain, Felmont, 4, 50, 30, No Precipitation, 41, 45, Prevailing Direction, 50, -5, Normal
452, Nytdain, Felmont, 5, 50, 30, No Precipitation, 44, 45, Prevailing Direction, 50, -5, Normal
453, Loshdain, Felmont, 6, 50, 30, Trace Rain (<1/8 inch), 46, 45, Prevailing Direction, 50, -5, Normal
454, Soladain, Felmont, 7, 50, 30, No Precipitation, 58, 45, Prevailing Direction, 50, -5, Normal
455, Lunadain, Felmont, 8, 50, 30, Light Rain (<1/2 inch), 46, 45, From Arctic, 50, -5, Normal
456, Gromdain, Felmont, 9, 60, 40, Light Rain (<1/2 inch), 51, 35, Prevailing Direction, 60, 40, Normal
457, Tserdain, Felmont, 10, 60, 40, No Precipitation, 60, 35, Prevailing Direction, 60, 40, Normal
458, Moldain, Felmont, 11, 50, 30, No Precipitation, 50, 45, Prevailing Direction, 50, -5, Normal
459, Nytdain, Felmont, 12, 50, 30, No Precipitation, 42, 45, From Arctic, 50, -5, Normal
460, Loshdain, Felmont, 13, 60, 40, No Precipitation, 63, 45, Prevailing Direction, 60, 40, Normal
461, Soladain, Felmont, 14, 65, 45, No Precipitation, 42, 30, Prevailing Direction, 65, 45, Normal
462, Lunadain, Felmont, 15, 70, 50, Trace Rain (<1/8 inch), 54, 20, Prevailing Direction, 70, 50, Normal
463, Gromdain, Felmont, 16, 70, 55, Light Rain (<1/2 inch), 53, 10, Prevailing Direction, 75, 60, Normal
464, Tserdain, Felmont, 17, 70, 50, Trace Rain (<1/8 inch), 42, 20, Prevailing Direction, 70, 50, Normal
465, Moldain, Felmont, 18, 65, 45, No Precipitation, 44, 35, Prevailing Direction, 65, 45, Normal
466, Nytdain, Felmont, 19, 65, 45, No Precipitation, 69, 35, Prevailing Direction, 65, 45, Normal
467, Loshdain, Felmont, 20, 50, 30, No Precipitation, 62, 45, From Arctic, 50, -5, Normal
468, Soladain, Felmont, 21, 60, 40, No Precipitation, 66, 35, Prevailing Direction, 60, 40, Normal
469, Lunadain, Felmont, 22, 50, 30, No Precipitation, 57, 45, Prevailing Direction, 50, -5, Normal
470, Gromdain, Felmont, 23, 65, 45, No Precipitation, 60, 30, Prevailing Direction, 65, 45, Normal
471, Tserdain, Felmont, 24, 65, 45, No Precipitation, 50, 30, Prevailing Direction, 65, 45, Normal
472, Moldain, Felmont, 25, 65, 45, No Precipitation, 53, 30, Prevailing Direction, 65, 45, Normal
473, Nytdain, Felmont, 26, 75, 55, Light Rain (<1/2 inch), 60, 0, Indescernable, 80, 60, Evening Mist/Fog: 6 hours
474, Loshdain, Felmont, 27, 80, 65, No Precipitation, 68, 0, Indescernable, 85, 70, Normal
475, Soladain, Felmont, 28, 75, 55, No Precipitation, 54, 15, Prevailing Direction, 80, 60, Normal
476, Lunadain, Fyrmont, 1, 75, 55, Light Rain (<1/2 inch), 44, 5, Prevailing Direction, 80, 60, Normal
477, Gromdain, Fyrmont, 2, 75, 55, No Precipitation, 63, 0, Indescernable, 80, 60, Normal
478, Tserdain, Fyrmont, 3, 65, 45, Severe Snowstorm, 49, 0, Indescernable, 70, 45, Extreme Precipitation
479, Moldain, Fyrmont, 4, 70, 50, No Precipitation, 47, 0, Indescernable, 75, 50, Normal
480, Nytdain, Fyrmont, 5, 75, 55, Moderate Rain (<3/4 inch), 58, 0, Indescernable, 80, 60, Normal
481, Loshdain, Fyrmont, 6, 75, 55, Trace Rain (<1/8 inch), 49, 0, Indescernable, 80, 60, Normal
482, Soladain, Fyrmont, 7, 70, 50, No Precipitation, 67, 15, Prevailing Direction, 75, 50, Normal
483, Lunadain, Fyrmont, 8, 65, 45, Light Rain (<1/2 inch), 68, 25, Prevailing Direction, 65, 45, Normal
484, Gromdain, Fyrmont, 9, 65, 45, No Precipitation, 61, 25, Prevailing Direction, 65, 45, Normal
485, Tserdain, Fyrmont, 10, 50, 30, Trace Rain (<1/8 inch), 67, 35, From Arctic, 50, -5, Normal
486, Moldain, Fyrmont, 11, 50, 30, No Precipitation, 47, 35, Prevailing Direction, 50, -5, Normal
487, Nytdain, Fyrmont, 12, 40, 20, Light Snow (1 inch), 66, 45, Prevailing Direction, 40, -25, Normal
