day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
242, Nytdain, Eirmont, 19, -5, -20, Light Snow (1 inch), 79, 45, Prevailing Direction, -60, -75, Normal
243, Loshdain, Eirmont, 20, 0, -10, Light Snow (1 inch), 81, 35, Prevailing Direction, -50, -75, Normal
244, Soladain, Eirmont, 21, 10, 0, Heavy Snow (4 inch), 89, 25, Prevailing Direction, -40, -65, Normal
245, Lunadain, Eirmont, 22, 0, -10, No Precipitation, 77, 40, Prevailing Direction, -50, -75, Normal
246, Gromdain, Eirmont, 23, 18, 10, Light Snow (1 inch), 89, 30, From Tropics, -40, -70, Normal
247, Tserdain, Eirmont, 24, 10, 0, No Precipitation, 83, 45, Prevailing Direction, -50, -75, Normal
248, Moldain, Eirmont, 25, 10, 0, No Precipitation, 73, 45, Prevailing Direction, -50, -75, Normal
249, Nytdain, Eirmont, 26, -5, -20, Heavy Snow (4 inch), 72, 45, From Arctic, -60, -75, Normal
250, Loshdain, Eirmont, 27, -5, -20, No Precipitation, 86, 45, Prevailing Direction, -60, -75, Normal
251, Soladain, Eirmont, 28, -5, -20, Heavy Snow (4 inch), 75, 45, Prevailing Direction, -60, -75, Normal
252, Lunadain, Kaldmont, 1, 0, -10, Light Snow (1 inch), 81, 35, Prevailing Direction, -50, -75, Normal
253, Gromdain, Kaldmont, 2, -15, -30, No Precipitation, 77, 45, From Arctic, -65, -75, Normal
254, Tserdain, Kaldmont, 3, -15, -30, Moderate Snow (2 inch), 79, 45, Prevailing Direction, -65, -75, Normal
255, Moldain, Kaldmont, 4, 0, -10, Light Snow (1 inch), 77, 35, From Tropics, -50, -75, Normal
256, Nytdain, Kaldmont, 5, 10, 0, Moderate Snow (2 inch), 71, 25, Prevailing Direction, -40, -65, Normal
257, Loshdain, Kaldmont, 6, -5, -20, No Precipitation, 73, 40, From Arctic, -60, -75, Normal
258, Soladain, Kaldmont, 7, -15, -30, Moderate Snow (2 inch), 73, 45, Prevailing Direction, -65, -75, Normal
259, Lunadain, Kaldmont, 8, -5, -20, No Precipitation, 87, 45, Prevailing Direction, -60, -75, Normal
260, Gromdain, Kaldmont, 9, -15, -30, No Precipitation, 71, 45, From Arctic, -65, -75, Normal
261, Tserdain, Kaldmont, 10, -15, -30, Moderate Snow (2 inch), 85, 45, Prevailing Direction, -65, -75, Normal
262, Moldain, Kaldmont, 11, -5, -20, No Precipitation, 82, 45, Prevailing Direction, -60, -75, Normal
263, Nytdain, Kaldmont, 12, -15, -30, No Precipitation, 80, 45, Prevailing Direction, -65, -75, Normal
264, Loshdain, Kaldmont, 13, -15, -30, No Precipitation, 76, 45, Prevailing Direction, -65, -75, Normal
265, Soladain, Kaldmont, 14, 0, -10, No Precipitation, 88, 30, Prevailing Direction, -45, -70, Normal
266, Lunadain, Kaldmont, 15, 10, 0, No Precipitation, 84, 15, Prevailing Direction, -30, -45, Normal
267, Gromdain, Kaldmont, 16, 18, 10, Heavy Snow (4 inch), 83, 5, Prevailing Direction, -5, -5, Normal
268, Tserdain, Kaldmont, 17, 0, -10, Heavy Snow (4 inch), 85, 15, From Arctic, -35, -45, Normal
269, Moldain, Kaldmont, 18, 10, 0, No Precipitation, 78, 0, Indescernable, -5, -5, Normal
270, Nytdain, Kaldmont, 19, 25, 10, No Precipitation, 76, 0, Indescernable, -5, -5, Normal
271, Loshdain, Kaldmont, 20, 18, 10, No Precipitation, 79, 15, Prevailing Direction, -35, -45, Normal
272, Soladain, Kaldmont, 21, 25, 10, No Precipitation, 84, 0, Indescernable, -5, -5, Normal
273, Lunadain, Kaldmont, 22, 35, 15, No Precipitation, 81, 0, Indescernable, 0, -5, Normal
274, Gromdain, Kaldmont, 23, 60, 40, No Precipitation, 89, 0, Indescernable, 70, 40, Drought
275, Tserdain, Kaldmont, 24, 40, 20, No Precipitation, 76, 15, From Arctic, 40, -45, Drought
276, Moldain, Kaldmont, 25, 60, 40, No Precipitation, 88, 5, From Tropics, 70, 40, Drought
277, Nytdain, Kaldmont, 26, 50, 30, No Precipitation, 84, 20, Prevailing Direction, 50, -55, Drought
278, Loshdain, Kaldmont, 27, 40, 20, No Precipitation, 84, 35, Prevailing Direction, 40, -75, Drought
279, Soladain, Kaldmont, 28, 30, 15, No Precipitation, 90, 45, From Arctic, -35, -75, Drought
280, Lunadain, Nuwmont, 1, 30, 15, No Precipitation, 52, 45, Prevailing Direction, -35, -75, Drought
281, Gromdain, Nuwmont, 2, 18, 10, No Precipitation, 64, 45, From Arctic, -45, -75, Drought
282, Tserdain, Nuwmont, 3, 10, 0, No Precipitation, 65, 45, Prevailing Direction, -50, -75, Drought
283, Moldain, Nuwmont, 4, 18, 10, No Precipitation, 58, 35, Prevailing Direction, -40, -75, Drought
284, Nytdain, Nuwmont, 5, 25, 10, No Precipitation, 61, 25, Prevailing Direction, -30, -65, Drought
285, Loshdain, Nuwmont, 6, 30, 15, No Precipitation, 42, 15, Prevailing Direction, -20, -45, Drought
286, Soladain, Nuwmont, 7, 40, 20, Moderate Snow (2 inch), 70, 5, From Tropics, 40, -5, Normal
287, Lunadain, Nuwmont, 8, 35, 15, Light Snow (1 inch), 61, 15, Prevailing Direction, -20, -45, Normal
288, Gromdain, Nuwmont, 9, 30, 15, No Precipitation, 59, 30, Prevailing Direction, -30, -70, Normal
289, Tserdain, Nuwmont, 10, 30, 15, Moderate Snow (2 inch), 52, 0, Indescernable, -5, -5, Coldwave
290, Moldain, Nuwmont, 11, 30, 15, No Precipitation, 62, 15, Prevailing Direction, -20, -45, Coldwave
291, Nytdain, Nuwmont, 12, 30, 15, Moderate Snow (2 inch), 50, 5, Prevailing Direction, -5, -5, Coldwave
292, Loshdain, Nuwmont, 13, -5, -20, Trace Snow (1/2 inch), 68, 15, Prevailing Direction, -35, -45, Normal
293, Soladain, Nuwmont, 14, 10, 0, Moderate Snow (2 inch), 61, 5, From Tropics, -5, -5, Normal
294, Lunadain, Nuwmont, 15, 18, 10, Trace Snow (1/2 inch), 46, 0, Indescernable, -5, -5, Normal
295, Gromdain, Nuwmont, 16, 30, 15, Light Snow (1 inch), 65, 0, Indescernable, -5, -5, Normal
296, Tserdain, Nuwmont, 17, 35, 15, Moderate Snow (2 inch), 44, 0, Indescernable, 0, -5, Normal
297, Moldain, Nuwmont, 18, 35, 15, No Precipitation, 63, 0, Indescernable, 0, -5, Normal
298, Nytdain, Nuwmont, 19, 40, 20, Moderate Snow (2 inch), 51, 0, Indescernable, 40, -5, Normal
299, Loshdain, Nuwmont, 20, 30, 15, No Precipitation, 58, 15, From Arctic, -20, -45, Normal
300, Soladain, Nuwmont, 21, 18, 10, Moderate Snow (2 inch), 65, 25, From Arctic, -35, -65, Normal
301, Lunadain, Nuwmont, 22, 25, 10, Light Snow (1 inch), 45, 15, Prevailing Direction, -25, -45, Normal
302, Gromdain, Nuwmont, 23, 25, 10, No Precipitation, 46, 15, Prevailing Direction, -25, -45, Normal
303, Tserdain, Nuwmont, 24, 35, 15, Moderate Snow (2 inch), 58, 5, From Tropics, 0, -5, Normal
304, Moldain, Nuwmont, 25, 50, 30, Light Rain (<1/2 inch), 65, 0, Indescernable, 50, -5, Normal
305, Nytdain, Nuwmont, 26, 60, 40, Light Rain (<1/2 inch), 52, 0, Indescernable, 65, 40, Normal
306, Loshdain, Nuwmont, 27, 70, 50, No Precipitation, 69, 0, Indescernable, 75, 50, Normal
307, Soladain, Nuwmont, 28, 65, 45, No Precipitation, 63, 0, Indescernable, 70, 45, Normal
308, Lunadain, Vatermont, 1, 50, 30, No Precipitation, 60, 10, From Arctic, 50, -30, Normal
309, Gromdain, Vatermont, 2, 50, 30, Light Rain (<1/2 inch), 57, 0, Indescernable, 50, -5, Heatwave
310, Tserdain, Vatermont, 3, 50, 30, No Precipitation, 56, 15, Prevailing Direction, 50, -45, Heatwave
311, Moldain, Vatermont, 4, 50, 30, No Precipitation, 47, 0, Indescernable, 50, -5, Heatwave
312, Nytdain, Vatermont, 5, 50, 30, No Precipitation, 57, 10, From Arctic, 50, -30, Heatwave
313, Loshdain, Vatermont, 6, 50, 30, No Precipitation, 50, 0, Indescernable, 50, -5, Heatwave
314, Soladain, Vatermont, 7, 50, 30, No Precipitation, 62, 10, From Arctic, 50, -30, Heatwave
315, Lunadain, Vatermont, 8, 80, 60, No Precipitation, 67, 0, Indescernable, 85, 65, Normal
316, Gromdain, Vatermont, 9, 70, 55, No Precipitation, 42, 15, Prevailing Direction, 75, 60, Normal
317, Tserdain, Vatermont, 10, 65, 45, Trace Rain (<1/8 inch), 66, 25, From Arctic, 65, 45, Normal
318, Moldain, Vatermont, 11, 75, 55, No Precipitation, 61, 0, Indescernable, 80, 60, Drought
319, Nytdain, Vatermont, 12, 75, 55, No Precipitation, 62, 0, Indescernable, 80, 60, Drought
320, Loshdain, Vatermont, 13, 70, 55, No Precipitation, 61, 10, Prevailing Direction, 75, 60, Drought
321, Soladain, Vatermont, 14, 70, 50, No Precipitation, 67, 25, Prevailing Direction, 70, 50, Drought
322, Lunadain, Vatermont, 15, 65, 45, No Precipitation, 70, 35, Prevailing Direction, 65, 45, Drought
323, Gromdain, Vatermont, 16, 70, 55, No Precipitation, 64, 25, From Tropics, 70, 55, Drought
324, Tserdain, Vatermont, 17, 70, 50, No Precipitation, 60, 35, Prevailing Direction, 70, 50, Drought
325, Moldain, Vatermont, 18, 80, 60, No Precipitation, 61, 0, Indescernable, 85, 65, Drought
326, Nytdain, Vatermont, 19, 80, 60, No Precipitation, 42, 0, Indescernable, 85, 65, Drought
327, Loshdain, Vatermont, 20, 70, 55, No Precipitation, 67, 15, Prevailing Direction, 75, 60, Drought
328, Soladain, Vatermont, 21, 65, 45, No Precipitation, 69, 25, From Arctic, 65, 45, Normal
329, Lunadain, Vatermont, 22, 50, 30, No Precipitation, 58, 40, From Arctic, 50, -75, Normal
330, Gromdain, Vatermont, 23, 60, 40, Light Rain (<1/2 inch), 59, 30, Prevailing Direction, 60, 40, Normal
331, Tserdain, Vatermont, 24, 70, 50, No Precipitation, 41, 15, From Tropics, 75, 50, Normal
332, Moldain, Vatermont, 25, 70, 50, No Precipitation, 45, 15, Prevailing Direction, 75, 50, Normal
333, Nytdain, Vatermont, 26, 65, 45, No Precipitation, 66, 30, Prevailing Direction, 65, 45, Normal
334, Loshdain, Vatermont, 27, 65, 45, No Precipitation, 46, 30, Prevailing Direction, 65, 45, Normal
335, Soladain, Vatermont, 28, 70, 55, Trace Rain (<1/8 inch), 44, 20, From Tropics, 70, 55, Normal
336, Lunadain, Thaumont, 1, 70, 50, No Precipitation, 82, 35, Prevailing Direction, 75, 50, Normal
337, Gromdain, Thaumont, 2, 70, 55, No Precipitation, 90, 20, Prevailing Direction, 75, 60, Normal
338, Tserdain, Thaumont, 3, 80, 60, No Precipitation, 71, 5, From Tropics, 90, 70, Normal
339, Moldain, Thaumont, 4, 80, 65, Heavy Rain (<1.5 inch), 72, 0, Indescernable, 90, 75, Normal
340, Nytdain, Thaumont, 5, 75, 55, Light Rain (<1/2 inch), 82, 10, From Arctic, 85, 65, Normal
341, Loshdain, Thaumont, 6, 70, 50, No Precipitation, 87, 25, From Arctic, 75, 50, Normal
342, Soladain, Thaumont, 7, 70, 55, No Precipitation, 78, 10, Prevailing Direction, 80, 65, Normal
343, Lunadain, Thaumont, 8, 70, 50, Light Rain (<1/2 inch), 79, 20, Prevailing Direction, 75, 50, Normal
344, Gromdain, Thaumont, 9, 65, 45, Light Rain (<1/2 inch), 85, 30, Prevailing Direction, 70, 45, Normal
345, Tserdain, Thaumont, 10, 70, 55, Light Rain (<1/2 inch), 84, 20, From Tropics, 75, 60, Normal
346, Moldain, Thaumont, 11, 75, 55, Light Rain (<1/2 inch), 77, 10, Prevailing Direction, 85, 65, Normal
347, Nytdain, Thaumont, 12, 80, 60, Light Rain (<1/2 inch), 78, 0, Indescernable, 90, 70, Normal
348, Loshdain, Thaumont, 13, 80, 65, No Precipitation, 77, 0, Indescernable, 90, 75, Normal
349, Soladain, Thaumont, 14, 80, 65, No Precipitation, 88, 0, Indescernable, 90, 75, Normal
350, Lunadain, Thaumont, 15, 80, 65, No Precipitation, 90, 0, Indescernable, 90, 75, Normal
351, Gromdain, Thaumont, 16, 75, 55, Light Rain (<1/2 inch), 76, 10, From Arctic, 85, 65, Normal
352, Tserdain, Thaumont, 17, 80, 65, Moderate Rain (<3/4 inch), 77, 0, Indescernable, 90, 75, Normal
353, Moldain, Thaumont, 18, 85, 65, No Precipitation, 84, 0, Indescernable, 100, 75, Normal
354, Nytdain, Thaumont, 19, 80, 65, Light Rain (<1/2 inch), 90, 10, Prevailing Direction, 90, 75, Normal
355, Loshdain, Thaumont, 20, 80, 60, Moderate Rain (<3/4 inch), 75, 20, Prevailing Direction, 85, 65, Normal
356, Soladain, Thaumont, 21, 70, 55, No Precipitation, 86, 35, From Arctic, 75, 60, Normal
357, Lunadain, Thaumont, 22, 80, 60, Heavy Rain (<1.5 inch), 77, 25, From Tropics, 85, 65, Normal
358, Gromdain, Thaumont, 23, 70, 55, No Precipitation, 75, 40, From Arctic, 70, 55, Normal
359, Tserdain, Thaumont, 24, 70, 55, No Precipitation, 86, 40, Prevailing Direction, 70, 55, Normal
360, Moldain, Thaumont, 25, 75, 55, Light Rain (<1/2 inch), 83, 30, Prevailing Direction, 80, 60, Normal
361, Nytdain, Thaumont, 26, 70, 50, Heavy Rain (<1.5 inch), 84, 40, From Arctic, 70, 50, Normal
362, Loshdain, Thaumont, 27, 60, 40, Moderate Rain (<3/4 inch), 83, 45, From Arctic, 60, 40, Normal
363, Soladain, Thaumont, 28, 50, 30, Light Rain (<1/2 inch), 90, 45, Prevailing Direction, 50, -75, Normal
364, Lunadain, Flaurmont, 1, 50, 30, Heavy Rain (<1.5 inch), 86, 45, From Arctic, 50, -75, Normal
365, Gromdain, Flaurmont, 2, 50, 30, No Precipitation, 82, 45, From Arctic, 50, -75, Normal
366, Tserdain, Flaurmont, 3, 50, 30, Moderate Rain (<3/4 inch), 78, 45, Prevailing Direction, 50, -75, Normal
367, Moldain, Flaurmont, 4, 50, 30, Heavy Rain (<1.5 inch), 83, 0, Indescernable, 50, -5, Normal
368, Nytdain, Flaurmont, 5, 70, 50, No Precipitation, 81, 0, Indescernable, 80, 50, Normal
369, Loshdain, Flaurmont, 6, 70, 50, No Precipitation, 86, 0, Indescernable, 80, 50, Normal
370, Soladain, Flaurmont, 7, 70, 55, No Precipitation, 76, 0, Indescernable, 80, 65, Normal
371, Lunadain, Flaurmont, 8, 70, 55, No Precipitation, 75, 0, Indescernable, 80, 65, Normal
372, Gromdain, Flaurmont, 9, 70, 55, No Precipitation, 81, 0, Indescernable, 80, 65, Normal
373, Tserdain, Flaurmont, 10, 70, 50, No Precipitation, 81, 15, Prevailing Direction, 80, 50, Normal
374, Moldain, Flaurmont, 11, 75, 55, No Precipitation, 87, 0, Indescernable, 85, 65, Normal
375, Nytdain, Flaurmont, 12, 75, 55, No Precipitation, 73, 0, Indescernable, 85, 65, Normal
376, Loshdain, Flaurmont, 13, 80, 60, No Precipitation, 79, 0, Indescernable, 90, 70, Normal
377, Soladain, Flaurmont, 14, 75, 55, No Precipitation, 75, 15, Prevailing Direction, 85, 65, Normal
378, Lunadain, Flaurmont, 15, 80, 60, Light Rain (<1/2 inch), 79, 5, Prevailing Direction, 90, 70, Normal
379, Gromdain, Flaurmont, 16, 85, 70, Heavy Rain (<1.5 inch), 83, 0, Indescernable, 100, 80, Normal
380, Tserdain, Flaurmont, 17, 80, 65, No Precipitation, 89, 15, From Arctic, 90, 75, Normal
381, Moldain, Flaurmont, 18, 80, 60, Light Rain (<1/2 inch), 81, 25, Prevailing Direction, 85, 65, Normal
382, Nytdain, Flaurmont, 19, 80, 60, No Precipitation, 85, 25, Prevailing Direction, 85, 65, Normal
383, Loshdain, Flaurmont, 20, 75, 55, No Precipitation, 79, 40, Prevailing Direction, 80, 55, Normal
384, Soladain, Flaurmont, 21, 80, 60, No Precipitation, 77, 25, Prevailing Direction, 85, 65, Normal
385, Lunadain, Flaurmont, 22, 80, 60, No Precipitation, 83, 25, Prevailing Direction, 85, 65, Normal
386, Gromdain, Flaurmont, 23, 80, 60, No Precipitation, 81, 25, Prevailing Direction, 85, 65, Normal
387, Tserdain, Flaurmont, 24, 85, 65, Moderate Rain (<3/4 inch), 75, 15, From Tropics, 100, 75, Normal
388, Moldain, Flaurmont, 25, 80, 65, No Precipitation, 74, 30, Prevailing Direction, 85, 70, Normal
389, Nytdain, Flaurmont, 26, 85, 65, No Precipitation, 88, 15, Prevailing Direction, 100, 75, Normal
390, Loshdain, Flaurmont, 27, 85, 70, No Precipitation, 76, 0, Indescernable, 100, 80, Normal
391, Soladain, Flaurmont, 28, 90, 70, No Precipitation, 72, 0, Indescernable, 105, 80, Normal
392, Lunadain, Yarthmont, 1, 95, 75, No Precipitation, 61, 0, Indescernable, 110, 80, Normal
393, Gromdain, Yarthmont, 2, 90, 75, No Precipitation, 68, 15, Prevailing Direction, 100, 80, Normal
394, Tserdain, Yarthmont, 3, 90, 75, No Precipitation, 68, 15, Prevailing Direction, 100, 80, Normal
395, Moldain, Yarthmont, 4, 90, 75, No Precipitation, 68, 15, Prevailing Direction, 100, 80, Normal
396, Nytdain, Yarthmont, 5, 100, 80, Light Rain (<1/2 inch), 46, 5, From Tropics, 115, 85, Normal
397, Loshdain, Yarthmont, 6, 90, 70, No Precipitation, 60, 20, From Arctic, 95, 70, Normal
398, Soladain, Yarthmont, 7, 85, 65, Moderate Rain (<3/4 inch), 62, 30, From Arctic, 90, 65, Normal
399, Lunadain, Yarthmont, 8, 80, 65, Light Rain (<1/2 inch), 64, 40, Prevailing Direction, 80, 65, Normal
400, Gromdain, Yarthmont, 9, 85, 65, Light Rain (<1/2 inch), 65, 30, Prevailing Direction, 90, 65, Normal
401, Tserdain, Yarthmont, 10, 80, 60, Light Rain (<1/2 inch), 66, 40, From Arctic, 80, 60, Normal
402, Moldain, Yarthmont, 11, 85, 65, Moderate Rain (<3/4 inch), 54, 30, From Tropics, 90, 65, Normal
403, Nytdain, Yarthmont, 12, 80, 60, Moderate Rain (<3/4 inch), 67, 40, From Arctic, 80, 60, Normal
404, Loshdain, Yarthmont, 13, 70, 55, No Precipitation, 57, 45, From Arctic, 70, 55, Normal
405, Soladain, Yarthmont, 14, 70, 55, No Precipitation, 70, 45, Prevailing Direction, 70, 55, Normal
406, Lunadain, Yarthmont, 15, 75, 55, Light Rain (<1/2 inch), 49, 35, Prevailing Direction, 80, 55, Normal
407, Gromdain, Yarthmont, 16, 75, 55, No Precipitation, 64, 35, Prevailing Direction, 80, 55, Normal
408, Tserdain, Yarthmont, 17, 80, 65, No Precipitation, 68, 20, From Tropics, 85, 65, Normal
409, Moldain, Yarthmont, 18, 75, 55, Moderate Rain (<3/4 inch), 47, 30, From Arctic, 80, 55, Normal
410, Nytdain, Yarthmont, 19, 80, 65, Moderate Rain (<3/4 inch), 69, 20, From Tropics, 85, 65, Normal
411, Loshdain, Yarthmont, 20, 80, 60, No Precipitation, 62, 35, Prevailing Direction, 85, 60, Normal
412, Soladain, Yarthmont, 21, 75, 55, Trace Rain (<1/8 inch), 46, 45, Prevailing Direction, 75, 55, Normal
413, Lunadain, Yarthmont, 22, 75, 55, No Precipitation, 53, 45, Prevailing Direction, 75, 55, Normal
414, Gromdain, Yarthmont, 23, 70, 55, Moderate Rain (<3/4 inch), 45, 45, Prevailing Direction, 70, 55, Normal
415, Tserdain, Yarthmont, 24, 70, 50, No Precipitation, 64, 45, Prevailing Direction, 70, 50, Normal
416, Moldain, Yarthmont, 25, 70, 55, Moderate Rain (<3/4 inch), 55, 35, Prevailing Direction, 70, 55, Normal
417, Nytdain, Yarthmont, 26, 80, 60, No Precipitation, 55, 20, From Tropics, 85, 60, Normal
418, Loshdain, Yarthmont, 27, 75, 55, No Precipitation, 70, 35, Prevailing Direction, 80, 55, Normal
419, Soladain, Yarthmont, 28, 70, 50, Trace Rain (<1/8 inch), 53, 45, From Arctic, 70, 50, Normal
420, Lunadain, Klairmont, 1, 70, 55, Trace Rain (<1/8 inch), 56, 35, Prevailing Direction, 70, 55, Normal
421, Gromdain, Klairmont, 2, 65, 45, Light Rain (<1/2 inch), 55, 45, From Arctic, 65, 45, Normal
422, Tserdain, Klairmont, 3, 70, 50, No Precipitation, 64, 45, Prevailing Direction, 70, 50, Normal
423, Moldain, Klairmont, 4, 70, 55, Light Rain (<1/2 inch), 44, 35, Prevailing Direction, 70, 55, Normal
424, Nytdain, Klairmont, 5, 80, 60, No Precipitation, 55, 25, From Tropics, 85, 60, Normal
425, Loshdain, Klairmont, 6, 85, 65, No Precipitation, 48, 10, From Tropics, 95, 70, Normal
426, Soladain, Klairmont, 7, 80, 65, No Precipitation, 65, 25, Prevailing Direction, 85, 65, Normal
427, Lunadain, Klairmont, 8, 80, 65, No Precipitation, 45, 25, Prevailing Direction, 85, 65, Normal
428, Gromdain, Klairmont, 9, 80, 60, No Precipitation, 55, 40, Prevailing Direction, 80, 60, Normal
429, Tserdain, Klairmont, 10, 75, 55, No Precipitation, 48, 45, Prevailing Direction, 75, 55, Normal
430, Moldain, Klairmont, 11, 70, 55, No Precipitation, 62, 45, Prevailing Direction, 70, 55, Normal
431, Nytdain, Klairmont, 12, 70, 50, No Precipitation, 47, 45, Prevailing Direction, 70, 50, Normal
432, Loshdain, Klairmont, 13, 75, 55, Trace Rain (<1/8 inch), 65, 35, From Tropics, 80, 55, Normal
433, Soladain, Klairmont, 14, 80, 60, No Precipitation, 47, 20, Prevailing Direction, 85, 60, Normal
434, Lunadain, Klairmont, 15, 80, 65, No Precipitation, 63, 5, Prevailing Direction, 85, 70, Normal
435, Gromdain, Klairmont, 16, 80, 65, No Precipitation, 46, 5, Prevailing Direction, 85, 70, Normal
436, Tserdain, Klairmont, 17, 80, 60, Trace Rain (<1/8 inch), 62, 15, Prevailing Direction, 85, 65, Normal
437, Moldain, Klairmont, 18, 75, 55, No Precipitation, 47, 30, Prevailing Direction, 80, 55, Normal
438, Nytdain, Klairmont, 19, 80, 65, No Precipitation, 44, 15, From Tropics, 85, 70, Normal
439, Loshdain, Klairmont, 20, 80, 60, No Precipitation, 60, 30, Prevailing Direction, 85, 60, Normal
440, Soladain, Klairmont, 21, 80, 65, Trace Rain (<1/8 inch), 54, 20, Prevailing Direction, 85, 65, Normal
441, Lunadain, Klairmont, 22, 80, 60, Trace Rain (<1/8 inch), 48, 30, Prevailing Direction, 85, 60, Normal
442, Gromdain, Klairmont, 23, 85, 65, No Precipitation, 59, 15, From Tropics, 95, 70, Normal
443, Tserdain, Klairmont, 24, 80, 60, Trace Rain (<1/8 inch), 57, 25, From Arctic, 85, 60, Normal
444, Moldain, Klairmont, 25, 75, 55, No Precipitation, 62, 40, Prevailing Direction, 75, 55, Normal
445, Nytdain, Klairmont, 26, 85, 65, Light Rain (<1/2 inch), 56, 0, Indescernable, 95, 70, Normal
446, Loshdain, Klairmont, 27, 80, 65, No Precipitation, 54, 15, Prevailing Direction, 85, 70, Normal
447, Soladain, Klairmont, 28, 85, 65, No Precipitation, 59, 5, Prevailing Direction, 95, 70, Normal
448, Lunadain, Felmont, 1, 85, 70, Heavy Rain (<1.5 inch), 86, 0, Indescernable, 100, 80, Normal
449, Gromdain, Felmont, 2, 85, 65, No Precipitation, 86, 15, Prevailing Direction, 100, 75, Normal
450, Tserdain, Felmont, 3, 80, 65, Heavy Rain (<1.5 inch), 72, 25, Prevailing Direction, 85, 70, Normal
451, Moldain, Felmont, 4, 85, 70, No Precipitation, 88, 10, From Tropics, 100, 80, Normal
452, Nytdain, Felmont, 5, 85, 70, No Precipitation, 76, 10, Prevailing Direction, 100, 80, Normal
453, Loshdain, Felmont, 6, 85, 65, Heavy Rain (<1.5 inch), 79, 20, Prevailing Direction, 95, 70, Normal
454, Soladain, Felmont, 7, 85, 70, Moderate Rain (<3/4 inch), 81, 10, Prevailing Direction, 100, 80, Normal
455, Lunadain, Felmont, 8, 90, 75, No Precipitation, 87, 0, Indescernable, 105, 85, Normal
456, Gromdain, Felmont, 9, 95, 75, No Precipitation, 89, 0, Indescernable, 115, 85, Normal
457, Tserdain, Felmont, 10, 100, 80, No Precipitation, 86, 0, Indescernable, 120, 90, Normal
458, Moldain, Felmont, 11, 95, 75, Light Rain (<1/2 inch), 85, 10, Prevailing Direction, 115, 85, Normal
459, Nytdain, Felmont, 12, 100, 80, Light Rain (<1/2 inch), 88, 0, Indescernable, 120, 90, Normal
460, Loshdain, Felmont, 13, 105, 80, Light Rain (<1/2 inch), 78, 0, Indescernable, 125, 90, Normal
461, Soladain, Felmont, 14, 105, 80, Light Rain (<1/2 inch), 76, 0, Indescernable, 125, 90, Normal
462, Lunadain, Felmont, 15, 105, 80, Heavy Rain (<1.5 inch), 73, 0, Indescernable, 125, 90, Normal
463, Gromdain, Felmont, 16, 90, 75, Heavy Rain (<1.5 inch), 85, 0, Indescernable, 105, 85, Normal
464, Tserdain, Felmont, 17, 90, 75, No Precipitation, 74, 0, Indescernable, 105, 85, Normal
465, Moldain, Felmont, 18, 90, 70, No Precipitation, 84, 15, Prevailing Direction, 105, 80, Normal
466, Nytdain, Felmont, 19, 90, 75, No Precipitation, 89, 0, Indescernable, 105, 85, Normal
467, Loshdain, Felmont, 20, 95, 75, No Precipitation, 81, 0, Indescernable, 115, 85, Normal
468, Soladain, Felmont, 21, 105, 80, Moderate Rain (<3/4 inch), 72, 0, Indescernable, 125, 90, Normal
469, Lunadain, Felmont, 22, 95, 75, No Precipitation, 83, 15, Prevailing Direction, 115, 85, Normal
470, Gromdain, Felmont, 23, 90, 70, No Precipitation, 82, 30, From Arctic, 100, 75, Normal
471, Tserdain, Felmont, 24, 90, 70, No Precipitation, 85, 30, Prevailing Direction, 100, 75, Normal
472, Moldain, Felmont, 25, 90, 70, No Precipitation, 88, 30, Prevailing Direction, 100, 75, Normal
473, Nytdain, Felmont, 26, 85, 70, No Precipitation, 84, 45, Prevailing Direction, 90, 70, Normal
474, Loshdain, Felmont, 27, 80, 65, Light Rain (<1/2 inch), 73, 45, From Arctic, 85, 65, Normal
475, Soladain, Felmont, 28, 80, 65, No Precipitation, 86, 45, Prevailing Direction, 85, 65, Normal
476, Lunadain, Fyrmont, 1, 85, 70, Heavy Rain (<1.5 inch), 90, 35, From Tropics, 95, 75, Normal
477, Gromdain, Fyrmont, 2, 90, 75, Moderate Rain (<3/4 inch), 74, 25, From Tropics, 100, 80, Normal
478, Tserdain, Fyrmont, 3, 95, 75, No Precipitation, 79, 10, Prevailing Direction, 115, 85, Normal
479, Moldain, Fyrmont, 4, 90, 75, Heavy Rain (<1.5 inch), 82, 20, Prevailing Direction, 100, 80, Normal
480, Nytdain, Fyrmont, 5, 95, 75, Moderate Rain (<3/4 inch), 87, 10, Prevailing Direction, 115, 85, Normal
481, Loshdain, Fyrmont, 6, 95, 75, No Precipitation, 76, 0, Indescernable, 115, 85, Normal
482, Soladain, Fyrmont, 7, 95, 75, No Precipitation, 76, 0, Indescernable, 115, 85, Drought
483, Lunadain, Fyrmont, 8, 95, 75, No Precipitation, 88, 0, Indescernable, 115, 85, Drought
484, Gromdain, Fyrmont, 9, 95, 75, No Precipitation, 83, 0, Indescernable, 115, 85, Drought
485, Tserdain, Fyrmont, 10, 95, 75, No Precipitation, 87, 0, Indescernable, 115, 85, Drought
486, Moldain, Fyrmont, 11, 90, 75, No Precipitation, 73, 10, Prevailing Direction, 105, 85, Drought
487, Nytdain, Fyrmont, 12, 95, 75, No Precipitation, 89, 0, Indescernable, 115, 85, Drought
488, Loshdain, Fyrmont, 13, 90, 70, No Precipitation, 88, 15, Prevailing Direction, 105, 80, Drought
